PRESIDENT 2016
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Iowa,20161108,N/A,BUENA VISTA,County,"8,278","4,903","Trump, Donald J.",Challenger,"2,856","Clinton, Hillary Rodham",Challenger,Independent,288,"Johnson, Gary E.",Challenger,231,"2,047",R,59.23,34.50,3.48,2.79,63.19,36.81,"The other vote was: Vacek , Dan (Legal Marijuana Now) 4; Write-In (Write-in) 84; Stein, Jill (Independent) 48; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 23; McMullin, Evan (Independent) 58; Kahn, Lynn (Independent) 13",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 4; Write-In (Write-in) 84; Stein, Jill (Independent) 48; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 23; McMullin, Evan (Independent) 58; Kahn, Lynn (Independent) 13"
President,Iowa,20161108,N/A,BUTLER,County,"7,513","4,921","Trump, Donald J.",Challenger,"2,157","Clinton, Hillary Rodham",Challenger,Independent,219,"Johnson, Gary E.",Challenger,216,"2,764",R,65.50,28.71,2.91,2.88,69.53,30.47,"The other vote was: Vacek , Dan (Legal Marijuana Now) 11; Write-In (Write-in) 57; Stein, Jill (Independent) 43; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 47; McMullin, Evan (Independent) 50; Kahn, Lynn (Independent) 5",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 11; Write-In (Write-in) 57; Stein, Jill (Independent) 43; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 47; McMullin, Evan (Independent) 50; Kahn, Lynn (Independent) 5"
President,Iowa,20161108,N/A,CALHOUN,County,"5,159","3,468","Trump, Donald J.",Challenger,"1,398","Clinton, Hillary Rodham",Challenger,Independent,173,"Johnson, Gary E.",Challenger,120,"2,070",R,67.22,27.10,3.35,2.33,71.27,28.73,"The other vote was: Vacek , Dan (Legal Marijuana Now) 2; Write-In (Write-in) 49; Stein, Jill (Independent) 18; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 29; McMullin, Evan (Independent) 17; Kahn, Lynn (Independent) 4",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 2; Write-In (Write-in) 49; Stein, Jill (Independent) 18; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 29; McMullin, Evan (Independent) 17; Kahn, Lynn (Independent) 4"
President,Iowa,20161108,N/A,CARROLL,County,"10,544","6,638","Trump, Donald J.",Challenger,"3,309","Clinton, Hillary Rodham",Challenger,Independent,318,"Johnson, Gary E.",Challenger,279,"3,329",R,62.96,31.38,3.02,2.65,66.73,33.27,"The other vote was: Vacek , Dan (Legal Marijuana Now) 13; Write-In (Write-in) 90; Stein, Jill (Independent) 61; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 41; McMullin, Evan (Independent) 54; Kahn, Lynn (Independent) 19",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 13; Write-In (Write-in) 90; Stein, Jill (Independent) 61; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 41; McMullin, Evan (Independent) 54; Kahn, Lynn (Independent) 19"
President,Iowa,20161108,N/A,CASS,County,"7,125","4,761","Trump, Donald J.",Challenger,"1,951","Clinton, Hillary Rodham",Challenger,Independent,206,"Johnson, Gary E.",Challenger,207,"2,810",R,66.82,27.38,2.89,2.91,70.93,29.07,"The other vote was: Vacek , Dan (Legal Marijuana Now) 8; Write-In (Write-in) 57; Stein, Jill (Independent) 52; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 25; McMullin, Evan (Independent) 51; Kahn, Lynn (Independent) 13",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 8; Write-In (Write-in) 57; Stein, Jill (Independent) 52; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 25; McMullin, Evan (Independent) 51; Kahn, Lynn (Independent) 13"
President,Iowa,20161108,N/A,CEDAR,County,"9,541","5,295","Trump, Donald J.",Challenger,"3,599","Clinton, Hillary Rodham",Challenger,Independent,365,"Johnson, Gary E.",Challenger,282,"1,696",R,55.50,37.72,3.83,2.96,59.53,40.47,"The other vote was: Vacek , Dan (Legal Marijuana Now) 16; Write-In (Write-in) 111; Stein, Jill (Independent) 70; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 2; Castle, Darrell (Independent) 35; McMullin, Evan (Independent) 38; Kahn, Lynn (Independent) 10",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 16; Write-In (Write-in) 111; Stein, Jill (Independent) 70; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 2; Castle, Darrell (Independent) 35; McMullin, Evan (Independent) 38; Kahn, Lynn (Independent) 10"
President,Iowa,20161108,N/A,CERRO GORDO,County,"22,965","11,621","Trump, Donald J.",Challenger,"9,862","Clinton, Hillary Rodham",Challenger,Independent,851,"Johnson, Gary E.",Challenger,631,"1,759",R,50.60,42.94,3.71,2.75,54.09,45.91,"The other vote was: Vacek , Dan (Legal Marijuana Now) 21; Write-In (Write-in) 256; Stein, Jill (Independent) 130; La Riva, Gloria (Write-in) 2; De La Fuente, Roque (Independent) 8; Castle, Darrell (Independent) 26; McMullin, Evan (Independent) 145; Kahn, Lynn (Independent) 43",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 21; Write-In (Write-in) 256; Stein, Jill (Independent) 130; La Riva, Gloria (Write-in) 2; De La Fuente, Roque (Independent) 8; Castle, Darrell (Independent) 26; McMullin, Evan (Independent) 145; Kahn, Lynn (Independent) 43"
President,Iowa,20161108,N/A,CHEROKEE,County,"6,258","4,192","Trump, Donald J.",Challenger,"1,679","Clinton, Hillary Rodham",Challenger,Independent,206,"Johnson, Gary E.",Challenger,181,"2,513",R,66.99,26.83,3.29,2.89,71.40,28.60,"The other vote was: Vacek , Dan (Legal Marijuana Now) 7; Write-In (Write-in) 65; Stein, Jill (Independent) 29; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 29; McMullin, Evan (Independent) 41; Kahn, Lynn (Independent) 9",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 7; Write-In (Write-in) 65; Stein, Jill (Independent) 29; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 29; McMullin, Evan (Independent) 41; Kahn, Lynn (Independent) 9"
President,Iowa,20161108,N/A,CHICKASAW,County,"6,435","3,742","Trump, Donald J.",Challenger,"2,266","Clinton, Hillary Rodham",Challenger,Independent,236,"Johnson, Gary E.",Challenger,191,"1,476",R,58.15,35.21,3.67,2.97,62.28,37.72,"The other vote was: Vacek , Dan (Legal Marijuana Now) 5; Write-In (Write-in) 63; Stein, Jill (Independent) 48; La Riva, Gloria (Write-in) 3; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 33; McMullin, Evan (Independent) 28; Kahn, Lynn (Independent) 10",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 5; Write-In (Write-in) 63; Stein, Jill (Independent) 48; La Riva, Gloria (Write-in) 3; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 33; McMullin, Evan (Independent) 28; Kahn, Lynn (Independent) 10"
President,Iowa,20161108,N/A,CLARKE,County,"4,454","2,713","Trump, Donald J.",Challenger,"1,465","Clinton, Hillary Rodham",Challenger,Independent,160,"Johnson, Gary E.",Challenger,116,"1,248",R,60.91,32.89,3.59,2.60,64.94,35.06,"The other vote was: Vacek , Dan (Legal Marijuana Now) 4; Write-In (Write-in) 39; Stein, Jill (Independent) 18; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 26; McMullin, Evan (Independent) 20; Kahn, Lynn (Independent) 9",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 4; Write-In (Write-in) 39; Stein, Jill (Independent) 18; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 26; McMullin, Evan (Independent) 20; Kahn, Lynn (Independent) 9"
