PRESIDENT 1984
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Alaska,19841106,N/A,Election District 1,Election District,"8,406","5,256","Reagan, Ronald",Incumbent,"2,937","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,213,"2,319",R,62.53,34.94,.00,2.53,64.15,35.85,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alaska,19841106,N/A,Election District 10,Election District,"10,955","7,634","Reagan, Ronald",Incumbent,"3,034","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,287,"4,600",R,69.69,27.70,.00,2.62,71.56,28.44,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alaska,19841106,N/A,Election District 11,Election District,"8,121","5,176","Reagan, Ronald",Incumbent,"2,621","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,324,"2,555",R,63.74,32.27,.00,3.99,66.38,33.62,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alaska,19841106,N/A,Election District 12,Election District,"9,754","5,348","Reagan, Ronald",Incumbent,"4,063","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,343,"1,285",R,54.83,41.65,.00,3.52,56.83,43.17,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alaska,19841106,N/A,Election District 13,Election District,"9,004","6,106","Reagan, Ronald",Incumbent,"2,616","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,282,"3,490",R,67.81,29.05,.00,3.13,70.01,29.99,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alaska,19841106,N/A,Election District 14,Election District,"10,575","7,465","Reagan, Ronald",Incumbent,"2,843","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,267,"4,622",R,70.59,26.88,.00,2.52,72.42,27.58,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alaska,19841106,N/A,Election District 15,Election District,"12,113","8,993","Reagan, Ronald",Incumbent,"2,749","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,371,"6,244",R,74.24,22.69,.00,3.06,76.59,23.41,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alaska,19841106,N/A,Election District 16,Election District,"13,548","9,942","Reagan, Ronald",Incumbent,"2,935","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,671,"7,007",R,73.38,21.66,.00,4.95,77.21,22.79,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alaska,19841106,N/A,Election District 17,Election District,"5,012","3,793","Reagan, Ronald",Incumbent,"1,014","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,205,"2,779",R,75.68,20.23,.00,4.09,78.91,21.09,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Alaska,19841106,N/A,Election District 18,Election District,"6,072","4,858","Reagan, Ronald",Incumbent,967,"Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,247,"3,891",R,80.01,15.93,.00,4.07,83.40,16.60,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
