PRESIDENT 1968
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Connecticut,19681105,N/A,FAIRFIELD,County,"334,292","173,108","Nixon, Richard M.",Challenger,"139,364","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"21,477","Wallace, George C.",Challenger,343,"33,744",R,51.78,41.69,6.42,.10,55.40,44.60,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,Connecticut,19681105,N/A,HARTFORD,County,"339,701","131,740","Nixon, Richard M.",Challenger,"190,865","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"16,779","Wallace, George C.",Challenger,317,"59,125",D,38.78,56.19,4.94,.09,40.84,59.16,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,Connecticut,19681105,N/A,LITCHFIELD,County,"64,380","31,429","Nixon, Richard M.",Challenger,"29,340","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"3,526","Wallace, George C.",Challenger,85,"2,089",R,48.82,45.57,5.48,.13,51.72,48.28,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,Connecticut,19681105,N/A,MIDDLESEX,County,"48,524","21,999","Nixon, Richard M.",Challenger,"23,727","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"2,706","Wallace, George C.",Challenger,92,"1,728",D,45.34,48.90,5.58,.19,48.11,51.89,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,Connecticut,19681105,N/A,NEW HAVEN,County,"314,432","130,501","Nixon, Richard M.",Challenger,"159,653","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"23,985","Wallace, George C.",Challenger,293,"29,152",D,41.50,50.78,7.63,.09,44.98,55.02,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,Connecticut,19681105,N/A,NEW LONDON,County,"83,574","37,116","Nixon, Richard M.",Challenger,"41,507","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"4,879","Wallace, George C.",Challenger,72,"4,391",D,44.41,49.66,5.84,.09,47.21,52.79,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,Connecticut,19681105,N/A,TOLLAND,County,"36,655","16,666","Nixon, Richard M.",Challenger,"18,007","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"1,918","Wallace, George C.",Challenger,64,"1,341",D,45.47,49.13,5.23,.17,48.07,51.93,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,Connecticut,19681105,N/A,WINDHAM,County,"34,674","14,162","Nixon, Richard M.",Challenger,"19,098","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"1,380","Wallace, George C.",Challenger,34,"4,936",D,40.84,55.08,3.98,.10,42.58,57.42,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,Connecticut,"1,256,232","556,721","621,561","76,650","1,300","64,840",D,"64,840",D,44.32,49.48,6.10,.10,47.25,52.75
,
,
,
