PRESIDENT 2016
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Louisiana,20161108,N/A,FRANKLIN,Parish,"9,162","6,514","Trump, Donald J.",Challenger,"2,506","Clinton, Hillary Rodham",Challenger,Independent,68,"Johnson, Gary E.",Challenger,74,"4,008",R,71.10,27.35,.74,.81,72.22,27.78,"The other vote was: Jacob, Princess (No Party) 1; Stein, Jill (Independent) 28; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 9; Kotlikoff, Laurence (Write-in) 4; McMullin, Evan (Independent) 14; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 9",,"The other vote was: Jacob, Princess (No Party) 1; Stein, Jill (Independent) 28; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 9; Kotlikoff, Laurence (Write-in) 4; McMullin, Evan (Independent) 14; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 9"
President,Louisiana,20161108,N/A,GRANT,Parish,"8,821","7,408","Trump, Donald J.",Challenger,"1,181","Clinton, Hillary Rodham",Challenger,Independent,126,"Johnson, Gary E.",Challenger,106,"6,227",R,83.98,13.39,1.43,1.20,86.25,13.75,"The other vote was: Jacob, Princess (No Party) 0; Stein, Jill (Independent) 34; Hoefling, Thomas (Write-in) 6; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 0; Castle, Darrell (Independent) 16; Kotlikoff, Laurence (Write-in) 0; McMullin, Evan (Independent) 31; Kennedy, Alyson (Independent) 5; Keniston, Chris (Write-in) 13",,"The other vote was: Jacob, Princess (No Party) 0; Stein, Jill (Independent) 34; Hoefling, Thomas (Write-in) 6; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 0; Castle, Darrell (Independent) 16; Kotlikoff, Laurence (Write-in) 0; McMullin, Evan (Independent) 31; Kennedy, Alyson (Independent) 5; Keniston, Chris (Write-in) 13"
President,Louisiana,20161108,N/A,IBERIA,Parish,"32,454","20,903","Trump, Donald J.",Challenger,"10,698","Clinton, Hillary Rodham",Challenger,Independent,443,"Johnson, Gary E.",Challenger,410,"10,205",R,64.41,32.96,1.37,1.26,66.15,33.85,"The other vote was: Jacob, Princess (No Party) 10; Stein, Jill (Independent) 170; Hoefling, Thomas (Write-in) 33; La Riva, Gloria (Write-in) 12; White, Jerry (Write-in) 7; Castle, Darrell (Independent) 51; Kotlikoff, Laurence (Write-in) 15; McMullin, Evan (Independent) 72; Kennedy, Alyson (Independent) 8; Keniston, Chris (Write-in) 32",,"The other vote was: Jacob, Princess (No Party) 10; Stein, Jill (Independent) 170; Hoefling, Thomas (Write-in) 33; La Riva, Gloria (Write-in) 12; White, Jerry (Write-in) 7; Castle, Darrell (Independent) 51; Kotlikoff, Laurence (Write-in) 15; McMullin, Evan (Independent) 72; Kennedy, Alyson (Independent) 8; Keniston, Chris (Write-in) 32"
President,Louisiana,20161108,N/A,IBERVILLE,Parish,"16,043","7,320","Trump, Donald J.",Challenger,"8,324","Clinton, Hillary Rodham",Challenger,Independent,165,"Johnson, Gary E.",Challenger,234,"1,004",D,45.63,51.89,1.03,1.46,46.79,53.21,"The other vote was: Jacob, Princess (No Party) 12; Stein, Jill (Independent) 92; Hoefling, Thomas (Write-in) 14; La Riva, Gloria (Write-in) 4; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 28; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 44; Kennedy, Alyson (Independent) 5; Keniston, Chris (Write-in) 18",,"The other vote was: Jacob, Princess (No Party) 12; Stein, Jill (Independent) 92; Hoefling, Thomas (Write-in) 14; La Riva, Gloria (Write-in) 4; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 28; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 44; Kennedy, Alyson (Independent) 5; Keniston, Chris (Write-in) 18"
President,Louisiana,20161108,N/A,JACKSON,Parish,"7,464","5,169","Trump, Donald J.",Challenger,"2,139","Clinton, Hillary Rodham",Challenger,Independent,74,"Johnson, Gary E.",Challenger,82,"3,030",R,69.25,28.66,.99,1.10,70.73,29.27,"The other vote was: Jacob, Princess (No Party) 0; Stein, Jill (Independent) 20; Hoefling, Thomas (Write-in) 7; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 16; Kotlikoff, Laurence (Write-in) 1; McMullin, Evan (Independent) 24; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 7",,"The other vote was: Jacob, Princess (No Party) 0; Stein, Jill (Independent) 20; Hoefling, Thomas (Write-in) 7; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 16; Kotlikoff, Laurence (Write-in) 1; McMullin, Evan (Independent) 24; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 7"
President,Louisiana,20161108,N/A,JEFFERSON,Parish,"181,639","100,398","Trump, Donald J.",Challenger,"73,670","Clinton, Hillary Rodham",Challenger,Independent,"4,306","Johnson, Gary E.",Challenger,"3,265","26,728",R,55.27,40.56,2.37,1.80,57.68,42.32,"The other vote was: Jacob, Princess (No Party) 83; Stein, Jill (Independent) 1,611; Hoefling, Thomas (Write-in) 126; La Riva, Gloria (Write-in) 32; White, Jerry (Write-in) 31; Castle, Darrell (Independent) 235; Kotlikoff, Laurence (Write-in) 89; McMullin, Evan (Independent) 871; Kennedy, Alyson (Independent) 38; Keniston, Chris (Write-in) 149",,"The other vote was: Jacob, Princess (No Party) 83; Stein, Jill (Independent) 1,611; Hoefling, Thomas (Write-in) 126; La Riva, Gloria (Write-in) 32; White, Jerry (Write-in) 31; Castle, Darrell (Independent) 235; Kotlikoff, Laurence (Write-in) 89; McMullin, Evan (Independent) 871; Kennedy, Alyson (Independent) 38; Keniston, Chris (Write-in) 149"
President,Louisiana,20161108,N/A,JEFFERSON DAVIS,Parish,"14,277","10,775","Trump, Donald J.",Challenger,"3,080","Clinton, Hillary Rodham",Challenger,Independent,185,"Johnson, Gary E.",Challenger,237,"7,695",R,75.47,21.57,1.30,1.66,77.77,22.23,"The other vote was: Jacob, Princess (No Party) 7; Stein, Jill (Independent) 71; Hoefling, Thomas (Write-in) 17; La Riva, Gloria (Write-in) 6; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 29; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 58; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 34",,"The other vote was: Jacob, Princess (No Party) 7; Stein, Jill (Independent) 71; Hoefling, Thomas (Write-in) 17; La Riva, Gloria (Write-in) 6; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 29; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 58; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 34"
President,Louisiana,20161108,N/A,LA SALLE,Parish,"6,569","5,836","Trump, Donald J.",Challenger,605,"Clinton, Hillary Rodham",Challenger,Independent,53,"Johnson, Gary E.",Challenger,75,"5,231",R,88.84,9.21,.81,1.14,90.61,9.39,"The other vote was: Jacob, Princess (No Party) 3; Stein, Jill (Independent) 19; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 13; Kotlikoff, Laurence (Write-in) 3; McMullin, Evan (Independent) 21; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 9",,"The other vote was: Jacob, Princess (No Party) 3; Stein, Jill (Independent) 19; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 13; Kotlikoff, Laurence (Write-in) 3; McMullin, Evan (Independent) 21; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 9"
President,Louisiana,20161108,N/A,LAFAYETTE,Parish,"105,603","68,195","Trump, Donald J.",Challenger,"32,726","Clinton, Hillary Rodham",Challenger,Independent,"2,833","Johnson, Gary E.",Challenger,"1,849","35,469",R,64.58,30.99,2.68,1.75,67.57,32.43,"The other vote was: Jacob, Princess (No Party) 36; Stein, Jill (Independent) 851; Hoefling, Thomas (Write-in) 81; La Riva, Gloria (Write-in) 24; White, Jerry (Write-in) 17; Castle, Darrell (Independent) 167; Kotlikoff, Laurence (Write-in) 53; McMullin, Evan (Independent) 522; Kennedy, Alyson (Independent) 20; Keniston, Chris (Write-in) 78",,"The other vote was: Jacob, Princess (No Party) 36; Stein, Jill (Independent) 851; Hoefling, Thomas (Write-in) 81; La Riva, Gloria (Write-in) 24; White, Jerry (Write-in) 17; Castle, Darrell (Independent) 167; Kotlikoff, Laurence (Write-in) 53; McMullin, Evan (Independent) 522; Kennedy, Alyson (Independent) 20; Keniston, Chris (Write-in) 78"
President,Louisiana,20161108,N/A,LAFOURCHE,Parish,"41,645","31,959","Trump, Donald J.",Challenger,"8,423","Clinton, Hillary Rodham",Challenger,Independent,734,"Johnson, Gary E.",Challenger,529,"23,536",R,76.74,20.23,1.76,1.27,79.14,20.86,"The other vote was: Jacob, Princess (No Party) 12; Stein, Jill (Independent) 233; Hoefling, Thomas (Write-in) 30; La Riva, Gloria (Write-in) 7; White, Jerry (Write-in) 10; Castle, Darrell (Independent) 53; Kotlikoff, Laurence (Write-in) 15; McMullin, Evan (Independent) 107; Kennedy, Alyson (Independent) 18; Keniston, Chris (Write-in) 44",,"The other vote was: Jacob, Princess (No Party) 12; Stein, Jill (Independent) 233; Hoefling, Thomas (Write-in) 30; La Riva, Gloria (Write-in) 7; White, Jerry (Write-in) 10; Castle, Darrell (Independent) 53; Kotlikoff, Laurence (Write-in) 15; McMullin, Evan (Independent) 107; Kennedy, Alyson (Independent) 18; Keniston, Chris (Write-in) 44"
President,Louisiana,20161108,N/A,LINCOLN,Parish,"18,669","10,761","Trump, Donald J.",Challenger,"7,107","Clinton, Hillary Rodham",Challenger,Independent,440,"Johnson, Gary E.",Challenger,361,"3,654",R,57.64,38.07,2.36,1.93,60.22,39.78,"The other vote was: Jacob, Princess (No Party) 7; Stein, Jill (Independent) 120; Hoefling, Thomas (Write-in) 14; La Riva, Gloria (Write-in) 3; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 40; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 146; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 11",,"The other vote was: Jacob, Princess (No Party) 7; Stein, Jill (Independent) 120; Hoefling, Thomas (Write-in) 14; La Riva, Gloria (Write-in) 3; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 40; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 146; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 11"
President,Louisiana,20161108,N/A,LIVINGSTON,Parish,"57,730","48,824","Trump, Donald J.",Challenger,"6,950","Clinton, Hillary Rodham",Challenger,Independent,"1,151","Johnson, Gary E.",Challenger,805,"41,874",R,84.57,12.04,1.99,1.39,87.54,12.46,"The other vote was: Jacob, Princess (No Party) 22; Stein, Jill (Independent) 292; Hoefling, Thomas (Write-in) 50; La Riva, Gloria (Write-in) 6; White, Jerry (Write-in) 6; Castle, Darrell (Independent) 135; Kotlikoff, Laurence (Write-in) 19; McMullin, Evan (Independent) 214; Kennedy, Alyson (Independent) 9; Keniston, Chris (Write-in) 52",,"The other vote was: Jacob, Princess (No Party) 22; Stein, Jill (Independent) 292; Hoefling, Thomas (Write-in) 50; La Riva, Gloria (Write-in) 6; White, Jerry (Write-in) 6; Castle, Darrell (Independent) 135; Kotlikoff, Laurence (Write-in) 19; McMullin, Evan (Independent) 214; Kennedy, Alyson (Independent) 9; Keniston, Chris (Write-in) 52"
President,Louisiana,20161108,N/A,MADISON,Parish,"4,732","1,927","Trump, Donald J.",Challenger,"2,744","Clinton, Hillary Rodham",Challenger,Independent,17,"Johnson, Gary E.",Challenger,44,817,D,40.72,57.99,.36,.93,41.25,58.75,"The other vote was: Jacob, Princess (No Party) 3; Stein, Jill (Independent) 15; Hoefling, Thomas (Write-in) 3; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 4; Kotlikoff, Laurence (Write-in) 5; McMullin, Evan (Independent) 6; Kennedy, Alyson (Independent) 0; Keniston, Chris (Write-in) 5",,"The other vote was: Jacob, Princess (No Party) 3; Stein, Jill (Independent) 15; Hoefling, Thomas (Write-in) 3; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 4; Kotlikoff, Laurence (Write-in) 5; McMullin, Evan (Independent) 6; Kennedy, Alyson (Independent) 0; Keniston, Chris (Write-in) 5"
President,Louisiana,20161108,N/A,MOREHOUSE,Parish,"11,852","6,502","Trump, Donald J.",Challenger,"5,155","Clinton, Hillary Rodham",Challenger,Independent,73,"Johnson, Gary E.",Challenger,122,"1,347",R,54.86,43.49,.62,1.03,55.78,44.22,"The other vote was: Jacob, Princess (No Party) 7; Stein, Jill (Independent) 46; Hoefling, Thomas (Write-in) 7; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 15; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 25; Kennedy, Alyson (Independent) 1; Keniston, Chris (Write-in) 6",,"The other vote was: Jacob, Princess (No Party) 7; Stein, Jill (Independent) 46; Hoefling, Thomas (Write-in) 7; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 15; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 25; Kennedy, Alyson (Independent) 1; Keniston, Chris (Write-in) 6"
President,Louisiana,20161108,N/A,NATCHITOCHES,Parish,"16,621","8,968","Trump, Donald J.",Challenger,"7,144","Clinton, Hillary Rodham",Challenger,Independent,260,"Johnson, Gary E.",Challenger,249,"1,824",R,53.96,42.98,1.56,1.50,55.66,44.34,"The other vote was: Jacob, Princess (No Party) 8; Stein, Jill (Independent) 91; Hoefling, Thomas (Write-in) 18; La Riva, Gloria (Write-in) 5; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 35; Kotlikoff, Laurence (Write-in) 8; McMullin, Evan (Independent) 49; Kennedy, Alyson (Independent) 5; Keniston, Chris (Write-in) 27",,"The other vote was: Jacob, Princess (No Party) 8; Stein, Jill (Independent) 91; Hoefling, Thomas (Write-in) 18; La Riva, Gloria (Write-in) 5; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 35; Kotlikoff, Laurence (Write-in) 8; McMullin, Evan (Independent) 49; Kennedy, Alyson (Independent) 5; Keniston, Chris (Write-in) 27"
President,Louisiana,20161108,N/A,ORLEANS,Parish,"165,812","24,292","Trump, Donald J.",Challenger,"133,996","Clinton, Hillary Rodham",Challenger,Independent,"3,638","Johnson, Gary E.",Challenger,"3,886","109,704",D,14.65,80.81,2.19,2.34,15.35,84.65,"The other vote was: Jacob, Princess (No Party) 63; Stein, Jill (Independent) 2,546; Hoefling, Thomas (Write-in) 86; La Riva, Gloria (Write-in) 86; White, Jerry (Write-in) 49; Castle, Darrell (Independent) 127; Kotlikoff, Laurence (Write-in) 92; McMullin, Evan (Independent) 698; Kennedy, Alyson (Independent) 59; Keniston, Chris (Write-in) 80",,"The other vote was: Jacob, Princess (No Party) 63; Stein, Jill (Independent) 2,546; Hoefling, Thomas (Write-in) 86; La Riva, Gloria (Write-in) 86; White, Jerry (Write-in) 49; Castle, Darrell (Independent) 127; Kotlikoff, Laurence (Write-in) 92; McMullin, Evan (Independent) 698; Kennedy, Alyson (Independent) 59; Keniston, Chris (Write-in) 80"
President,Louisiana,20161108,N/A,OUACHITA,Parish,"68,017","41,734","Trump, Donald J.",Challenger,"24,428","Clinton, Hillary Rodham",Challenger,Independent,980,"Johnson, Gary E.",Challenger,875,"17,306",R,61.36,35.91,1.44,1.29,63.08,36.92,"The other vote was: Jacob, Princess (No Party) 22; Stein, Jill (Independent) 343; Hoefling, Thomas (Write-in) 50; La Riva, Gloria (Write-in) 5; White, Jerry (Write-in) 9; Castle, Darrell (Independent) 101; Kotlikoff, Laurence (Write-in) 17; McMullin, Evan (Independent) 266; Kennedy, Alyson (Independent) 13; Keniston, Chris (Write-in) 49",,"The other vote was: Jacob, Princess (No Party) 22; Stein, Jill (Independent) 343; Hoefling, Thomas (Write-in) 50; La Riva, Gloria (Write-in) 5; White, Jerry (Write-in) 9; Castle, Darrell (Independent) 101; Kotlikoff, Laurence (Write-in) 17; McMullin, Evan (Independent) 266; Kennedy, Alyson (Independent) 13; Keniston, Chris (Write-in) 49"
President,Louisiana,20161108,N/A,PLAQUEMINES,Parish,"10,573","6,900","Trump, Donald J.",Challenger,"3,347","Clinton, Hillary Rodham",Challenger,Independent,179,"Johnson, Gary E.",Challenger,147,"3,553",R,65.26,31.66,1.69,1.39,67.34,32.66,"The other vote was: Jacob, Princess (No Party) 6; Stein, Jill (Independent) 74; Hoefling, Thomas (Write-in) 8; La Riva, Gloria (Write-in) 3; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 14; Kotlikoff, Laurence (Write-in) 7; McMullin, Evan (Independent) 19; Kennedy, Alyson (Independent) 1; Keniston, Chris (Write-in) 12",,"The other vote was: Jacob, Princess (No Party) 6; Stein, Jill (Independent) 74; Hoefling, Thomas (Write-in) 8; La Riva, Gloria (Write-in) 3; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 14; Kotlikoff, Laurence (Write-in) 7; McMullin, Evan (Independent) 19; Kennedy, Alyson (Independent) 1; Keniston, Chris (Write-in) 12"
President,Louisiana,20161108,N/A,POINTE COUPEE,Parish,"11,761","6,789","Trump, Donald J.",Challenger,"4,764","Clinton, Hillary Rodham",Challenger,Independent,86,"Johnson, Gary E.",Challenger,122,"2,025",R,57.72,40.51,.73,1.04,58.76,41.24,"The other vote was: Jacob, Princess (No Party) 1; Stein, Jill (Independent) 35; Hoefling, Thomas (Write-in) 13; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 16; Kotlikoff, Laurence (Write-in) 4; McMullin, Evan (Independent) 34; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 13",,"The other vote was: Jacob, Princess (No Party) 1; Stein, Jill (Independent) 35; Hoefling, Thomas (Write-in) 13; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 16; Kotlikoff, Laurence (Write-in) 4; McMullin, Evan (Independent) 34; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 13"
President,Louisiana,20161108,N/A,RAPIDES,Parish,"56,844","36,816","Trump, Donald J.",Challenger,"18,322","Clinton, Hillary Rodham",Challenger,Independent,858,"Johnson, Gary E.",Challenger,848,"18,494",R,64.77,32.23,1.51,1.49,66.77,33.23,"The other vote was: Jacob, Princess (No Party) 13; Stein, Jill (Independent) 314; Hoefling, Thomas (Write-in) 50; La Riva, Gloria (Write-in) 10; White, Jerry (Write-in) 6; Castle, Darrell (Independent) 100; Kotlikoff, Laurence (Write-in) 29; McMullin, Evan (Independent) 265; Kennedy, Alyson (Independent) 9; Keniston, Chris (Write-in) 52",,"The other vote was: Jacob, Princess (No Party) 13; Stein, Jill (Independent) 314; Hoefling, Thomas (Write-in) 50; La Riva, Gloria (Write-in) 10; White, Jerry (Write-in) 6; Castle, Darrell (Independent) 100; Kotlikoff, Laurence (Write-in) 29; McMullin, Evan (Independent) 265; Kennedy, Alyson (Independent) 9; Keniston, Chris (Write-in) 52"
President,Louisiana,20161108,N/A,RED RIVER,Parish,"4,422","2,391","Trump, Donald J.",Challenger,"1,938","Clinton, Hillary Rodham",Challenger,Independent,47,"Johnson, Gary E.",Challenger,46,453,R,54.07,43.83,1.06,1.04,55.23,44.77,"The other vote was: Jacob, Princess (No Party) 2; Stein, Jill (Independent) 11; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 0; Castle, Darrell (Independent) 4; Kotlikoff, Laurence (Write-in) 3; McMullin, Evan (Independent) 12; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 5",,"The other vote was: Jacob, Princess (No Party) 2; Stein, Jill (Independent) 11; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 0; Castle, Darrell (Independent) 4; Kotlikoff, Laurence (Write-in) 3; McMullin, Evan (Independent) 12; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 5"
President,Louisiana,20161108,N/A,RICHLAND,Parish,"9,597","6,287","Trump, Donald J.",Challenger,"3,157","Clinton, Hillary Rodham",Challenger,Independent,67,"Johnson, Gary E.",Challenger,86,"3,130",R,65.51,32.90,.70,.90,66.57,33.43,"The other vote was: Jacob, Princess (No Party) 2; Stein, Jill (Independent) 35; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 12; Kotlikoff, Laurence (Write-in) 5; McMullin, Evan (Independent) 20; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 4",,"The other vote was: Jacob, Princess (No Party) 2; Stein, Jill (Independent) 35; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 12; Kotlikoff, Laurence (Write-in) 5; McMullin, Evan (Independent) 20; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 4"
President,Louisiana,20161108,N/A,SABINE,Parish,"9,787","7,879","Trump, Donald J.",Challenger,"1,703","Clinton, Hillary Rodham",Challenger,Independent,97,"Johnson, Gary E.",Challenger,108,"6,176",R,80.50,17.40,.99,1.10,82.23,17.77,"The other vote was: Jacob, Princess (No Party) 2; Stein, Jill (Independent) 24; Hoefling, Thomas (Write-in) 7; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 18; Kotlikoff, Laurence (Write-in) 8; McMullin, Evan (Independent) 25; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 19",,"The other vote was: Jacob, Princess (No Party) 2; Stein, Jill (Independent) 24; Hoefling, Thomas (Write-in) 7; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 18; Kotlikoff, Laurence (Write-in) 8; McMullin, Evan (Independent) 25; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 19"
President,Louisiana,20161108,N/A,ST. BERNARD,Parish,"15,815","10,237","Trump, Donald J.",Challenger,"4,960","Clinton, Hillary Rodham",Challenger,Independent,308,"Johnson, Gary E.",Challenger,310,"5,277",R,64.73,31.36,1.95,1.96,67.36,32.64,"The other vote was: Jacob, Princess (No Party) 13; Stein, Jill (Independent) 169; Hoefling, Thomas (Write-in) 14; La Riva, Gloria (Write-in) 3; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 31; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 41; Kennedy, Alyson (Independent) 1; Keniston, Chris (Write-in) 22",,"The other vote was: Jacob, Princess (No Party) 13; Stein, Jill (Independent) 169; Hoefling, Thomas (Write-in) 14; La Riva, Gloria (Write-in) 3; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 31; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 41; Kennedy, Alyson (Independent) 1; Keniston, Chris (Write-in) 22"
President,Louisiana,20161108,N/A,ST. CHARLES,Parish,"26,192","16,621","Trump, Donald J.",Challenger,"8,559","Clinton, Hillary Rodham",Challenger,Independent,592,"Johnson, Gary E.",Challenger,420,"8,062",R,63.46,32.68,2.26,1.60,66.01,33.99,"The other vote was: Jacob, Princess (No Party) 14; Stein, Jill (Independent) 186; Hoefling, Thomas (Write-in) 29; La Riva, Gloria (Write-in) 3; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 29; Kotlikoff, Laurence (Write-in) 9; McMullin, Evan (Independent) 116; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 26",,"The other vote was: Jacob, Princess (No Party) 14; Stein, Jill (Independent) 186; Hoefling, Thomas (Write-in) 29; La Riva, Gloria (Write-in) 3; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 29; Kotlikoff, Laurence (Write-in) 9; McMullin, Evan (Independent) 116; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 26"
President,Louisiana,20161108,N/A,ST. HELENA,Parish,"5,964","2,497","Trump, Donald J.",Challenger,"3,353","Clinton, Hillary Rodham",Challenger,Independent,43,"Johnson, Gary E.",Challenger,71,856,D,41.87,56.22,.72,1.19,42.68,57.32,"The other vote was: Jacob, Princess (No Party) 1; Stein, Jill (Independent) 18; Hoefling, Thomas (Write-in) 6; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 16; Kotlikoff, Laurence (Write-in) 3; McMullin, Evan (Independent) 18; Kennedy, Alyson (Independent) 1; Keniston, Chris (Write-in) 5",,"The other vote was: Jacob, Princess (No Party) 1; Stein, Jill (Independent) 18; Hoefling, Thomas (Write-in) 6; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 16; Kotlikoff, Laurence (Write-in) 3; McMullin, Evan (Independent) 18; Kennedy, Alyson (Independent) 1; Keniston, Chris (Write-in) 5"
President,Louisiana,20161108,N/A,ST. JAMES,Parish,"12,085","5,456","Trump, Donald J.",Challenger,"6,418","Clinton, Hillary Rodham",Challenger,Independent,98,"Johnson, Gary E.",Challenger,113,962,D,45.15,53.11,.81,.94,45.95,54.05,"The other vote was: Jacob, Princess (No Party) 0; Stein, Jill (Independent) 44; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 5; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 14; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 22; Kennedy, Alyson (Independent) 5; Keniston, Chris (Write-in) 6",,"The other vote was: Jacob, Princess (No Party) 0; Stein, Jill (Independent) 44; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 5; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 14; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 22; Kennedy, Alyson (Independent) 5; Keniston, Chris (Write-in) 6"
President,Louisiana,20161108,N/A,ST. JOHN THE BAPTIST,Parish,"20,743","7,569","Trump, Donald J.",Challenger,"12,661","Clinton, Hillary Rodham",Challenger,Independent,228,"Johnson, Gary E.",Challenger,285,"5,092",D,36.49,61.04,1.10,1.37,37.41,62.59,"The other vote was: Jacob, Princess (No Party) 12; Stein, Jill (Independent) 122; Hoefling, Thomas (Write-in) 13; La Riva, Gloria (Write-in) 6; White, Jerry (Write-in) 7; Castle, Darrell (Independent) 36; Kotlikoff, Laurence (Write-in) 20; McMullin, Evan (Independent) 45; Kennedy, Alyson (Independent) 7; Keniston, Chris (Write-in) 17",,"The other vote was: Jacob, Princess (No Party) 12; Stein, Jill (Independent) 122; Hoefling, Thomas (Write-in) 13; La Riva, Gloria (Write-in) 6; White, Jerry (Write-in) 7; Castle, Darrell (Independent) 36; Kotlikoff, Laurence (Write-in) 20; McMullin, Evan (Independent) 45; Kennedy, Alyson (Independent) 7; Keniston, Chris (Write-in) 17"
