PRESIDENT 1980
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,New Hampshire,19801104,N/A,BELKNAP,County,"18,558","12,077","Reagan, Ronald",Challenger,"4,365","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"2,116","7,712",R,65.08,23.52,.00,11.40,73.45,26.55,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,New Hampshire,19801104,N/A,CARROLL,County,"14,853","9,980","Reagan, Ronald",Challenger,"3,119","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"1,754","6,861",R,67.19,21.00,.00,11.81,76.19,23.81,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,New Hampshire,19801104,N/A,CHESHIRE,County,"25,467","13,242","Reagan, Ronald",Challenger,"7,835","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"4,390","5,407",R,52.00,30.77,.00,17.24,62.83,37.17,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,New Hampshire,19801104,N/A,COOS,County,"14,520","8,724","Reagan, Ronald",Challenger,"4,749","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"1,047","3,975",R,60.08,32.71,.00,7.21,64.75,35.25,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,New Hampshire,19801104,N/A,GRAFTON,County,"27,142","15,273","Reagan, Ronald",Challenger,"7,282","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"4,587","7,991",R,56.27,26.83,.00,16.90,67.71,32.29,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,New Hampshire,19801104,N/A,HILLSBOROUGH,County,"115,343","68,994","Reagan, Ronald",Challenger,"31,789","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"14,560","37,205",R,59.82,27.56,.00,12.62,68.46,31.54,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,New Hampshire,19801104,N/A,MERRIMACK,County,"41,963","23,584","Reagan, Ronald",Challenger,"12,083","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"6,296","11,501",R,56.20,28.79,.00,15.00,66.12,33.88,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,New Hampshire,19801104,N/A,ROCKINGHAM,County,"79,474","45,960","Reagan, Ronald",Challenger,"21,712","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"11,802","24,248",R,57.83,27.32,.00,14.85,67.92,32.08,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,New Hampshire,19801104,N/A,STRAFFORD,County,"32,533","16,399","Reagan, Ronald",Challenger,"11,041","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"5,093","5,358",R,50.41,33.94,.00,15.65,59.76,40.24,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,New Hampshire,19801104,N/A,SULLIVAN,County,"14,137","7,472","Reagan, Ronald",Challenger,"4,889","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,"1,776","2,583",R,52.85,34.58,.00,12.56,60.45,39.55,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,New Hampshire,"383,990","221,705","108,864",N/A,"53,421","112,841",R,"112,841",R,57.74,28.35,.00,13.91,67.07,32.93
,
,
,
