PRESIDENT 2012
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Minnesota,20121106,N/A,CASS,County,"16,141","8,957","Romney, W. Mitt",Challenger,"6,858","Obama, Barack H.",Incumbent,Libertarian,116,"Johnson, Gary E.",Challenger,210,"2,099",R,55.49,42.49,.72,1.30,56.64,43.36,"The other vote was: Anderson, Ross C. (Justice) 12; Lindsay, Peta (Socialism and Liberation) 4; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 63; Goode, Virgil H. Jr. (Write-in) 27; Scattered Write-In (Write-in) 61; Morstad, Dean (Constitutional Government) 6; Carlson, Jim (Grassroots) 32",,"The other vote was: Anderson, Ross C. (Justice) 12; Lindsay, Peta (Socialism and Liberation) 4; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 63; Goode, Virgil H. Jr. (Write-in) 27; Scattered Write-In (Write-in) 61; Morstad, Dean (Constitutional Government) 6; Carlson, Jim (Grassroots) 32"
President,Minnesota,20121106,N/A,CHIPPEWA,County,"6,201","2,967","Romney, W. Mitt",Challenger,"3,083","Obama, Barack H.",Incumbent,Libertarian,72,"Johnson, Gary E.",Challenger,79,116,D,47.85,49.72,1.16,1.27,49.04,50.96,"The other vote was: Anderson, Ross C. (Justice) 2; Lindsay, Peta (Socialism and Liberation) 1; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 20; Goode, Virgil H. Jr. (Write-in) 10; Scattered Write-In (Write-in) 25; Morstad, Dean (Constitutional Government) 2; Carlson, Jim (Grassroots) 14",,"The other vote was: Anderson, Ross C. (Justice) 2; Lindsay, Peta (Socialism and Liberation) 1; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 20; Goode, Virgil H. Jr. (Write-in) 10; Scattered Write-In (Write-in) 25; Morstad, Dean (Constitutional Government) 2; Carlson, Jim (Grassroots) 14"
President,Minnesota,20121106,N/A,CHISAGO,County,"29,441","16,227","Romney, W. Mitt",Challenger,"12,524","Obama, Barack H.",Incumbent,Libertarian,338,"Johnson, Gary E.",Challenger,352,"3,703",R,55.12,42.54,1.15,1.20,56.44,43.56,"The other vote was: Anderson, Ross C. (Justice) 21; Lindsay, Peta (Socialism and Liberation) 5; Harris, James (Socialist Workers Party) 10; Stein, Jill (Green) 106; Goode, Virgil H. Jr. (Write-in) 52; Scattered Write-In (Write-in) 110; Morstad, Dean (Constitutional Government) 8; Carlson, Jim (Grassroots) 40",,"The other vote was: Anderson, Ross C. (Justice) 21; Lindsay, Peta (Socialism and Liberation) 5; Harris, James (Socialist Workers Party) 10; Stein, Jill (Green) 106; Goode, Virgil H. Jr. (Write-in) 52; Scattered Write-In (Write-in) 110; Morstad, Dean (Constitutional Government) 8; Carlson, Jim (Grassroots) 40"
President,Minnesota,20121106,N/A,CLAY,County,"28,886","12,920","Romney, W. Mitt",Challenger,"15,208","Obama, Barack H.",Incumbent,Libertarian,384,"Johnson, Gary E.",Challenger,374,"2,288",D,44.73,52.65,1.33,1.29,45.93,54.07,"The other vote was: Anderson, Ross C. (Justice) 30; Lindsay, Peta (Socialism and Liberation) 3; Harris, James (Socialist Workers Party) 15; Stein, Jill (Green) 134; Goode, Virgil H. Jr. (Write-in) 38; Scattered Write-In (Write-in) 117; Morstad, Dean (Constitutional Government) 9; Carlson, Jim (Grassroots) 28",,"The other vote was: Anderson, Ross C. (Justice) 30; Lindsay, Peta (Socialism and Liberation) 3; Harris, James (Socialist Workers Party) 15; Stein, Jill (Green) 134; Goode, Virgil H. Jr. (Write-in) 38; Scattered Write-In (Write-in) 117; Morstad, Dean (Constitutional Government) 9; Carlson, Jim (Grassroots) 28"
President,Minnesota,20121106,N/A,CLEARWATER,County,"4,197","2,359","Romney, W. Mitt",Challenger,"1,753","Obama, Barack H.",Incumbent,Libertarian,36,"Johnson, Gary E.",Challenger,49,606,R,56.21,41.77,.86,1.17,57.37,42.63,"The other vote was: Anderson, Ross C. (Justice) 4; Lindsay, Peta (Socialism and Liberation) 1; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 13; Goode, Virgil H. Jr. (Write-in) 6; Scattered Write-In (Write-in) 14; Morstad, Dean (Constitutional Government) 3; Carlson, Jim (Grassroots) 6",,"The other vote was: Anderson, Ross C. (Justice) 4; Lindsay, Peta (Socialism and Liberation) 1; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 13; Goode, Virgil H. Jr. (Write-in) 6; Scattered Write-In (Write-in) 14; Morstad, Dean (Constitutional Government) 3; Carlson, Jim (Grassroots) 6"
President,Minnesota,20121106,N/A,COOK,County,"3,322","1,221","Romney, W. Mitt",Challenger,"1,993","Obama, Barack H.",Incumbent,Libertarian,46,"Johnson, Gary E.",Challenger,62,772,D,36.75,59.99,1.38,1.87,37.99,62.01,"The other vote was: Anderson, Ross C. (Justice) 2; Lindsay, Peta (Socialism and Liberation) 0; Harris, James (Socialist Workers Party) 0; Stein, Jill (Green) 26; Goode, Virgil H. Jr. (Write-in) 10; Scattered Write-In (Write-in) 18; Morstad, Dean (Constitutional Government) 4; Carlson, Jim (Grassroots) 2",,"The other vote was: Anderson, Ross C. (Justice) 2; Lindsay, Peta (Socialism and Liberation) 0; Harris, James (Socialist Workers Party) 0; Stein, Jill (Green) 26; Goode, Virgil H. Jr. (Write-in) 10; Scattered Write-In (Write-in) 18; Morstad, Dean (Constitutional Government) 4; Carlson, Jim (Grassroots) 2"
President,Minnesota,20121106,N/A,COTTONWOOD,County,"5,862","3,316","Romney, W. Mitt",Challenger,"2,433","Obama, Barack H.",Incumbent,Libertarian,51,"Johnson, Gary E.",Challenger,62,883,R,56.57,41.50,.87,1.06,57.68,42.32,"The other vote was: Anderson, Ross C. (Justice) 2; Lindsay, Peta (Socialism and Liberation) 3; Harris, James (Socialist Workers Party) 4; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 15; Scattered Write-In (Write-in) 14; Morstad, Dean (Constitutional Government) 2; Carlson, Jim (Grassroots) 7",,"The other vote was: Anderson, Ross C. (Justice) 2; Lindsay, Peta (Socialism and Liberation) 3; Harris, James (Socialist Workers Party) 4; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 15; Scattered Write-In (Write-in) 14; Morstad, Dean (Constitutional Government) 2; Carlson, Jim (Grassroots) 7"
President,Minnesota,20121106,N/A,CROW WING,County,"34,920","19,415","Romney, W. Mitt",Challenger,"14,760","Obama, Barack H.",Incumbent,Libertarian,337,"Johnson, Gary E.",Challenger,408,"4,655",R,55.60,42.27,.97,1.17,56.81,43.19,"The other vote was: Anderson, Ross C. (Justice) 22; Lindsay, Peta (Socialism and Liberation) 7; Harris, James (Socialist Workers Party) 8; Stein, Jill (Green) 133; Goode, Virgil H. Jr. (Write-in) 62; Scattered Write-In (Write-in) 120; Morstad, Dean (Constitutional Government) 11; Carlson, Jim (Grassroots) 45",,"The other vote was: Anderson, Ross C. (Justice) 22; Lindsay, Peta (Socialism and Liberation) 7; Harris, James (Socialist Workers Party) 8; Stein, Jill (Green) 133; Goode, Virgil H. Jr. (Write-in) 62; Scattered Write-In (Write-in) 120; Morstad, Dean (Constitutional Government) 11; Carlson, Jim (Grassroots) 45"
President,Minnesota,20121106,N/A,DAKOTA,County,"230,821","109,516","Romney, W. Mitt",Challenger,"116,255","Obama, Barack H.",Incumbent,Libertarian,"2,746","Johnson, Gary E.",Challenger,"2,304","6,739",D,47.45,50.37,1.19,1.00,48.51,51.49,"The other vote was: Anderson, Ross C. (Justice) 125; Lindsay, Peta (Socialism and Liberation) 17; Harris, James (Socialist Workers Party) 52; Stein, Jill (Green) 804; Goode, Virgil H. Jr. (Write-in) 260; Scattered Write-In (Write-in) 793; Morstad, Dean (Constitutional Government) 67; Carlson, Jim (Grassroots) 186",,"The other vote was: Anderson, Ross C. (Justice) 125; Lindsay, Peta (Socialism and Liberation) 17; Harris, James (Socialist Workers Party) 52; Stein, Jill (Green) 804; Goode, Virgil H. Jr. (Write-in) 260; Scattered Write-In (Write-in) 793; Morstad, Dean (Constitutional Government) 67; Carlson, Jim (Grassroots) 186"
President,Minnesota,20121106,N/A,DODGE,County,"10,327","5,522","Romney, W. Mitt",Challenger,"4,487","Obama, Barack H.",Incumbent,Libertarian,158,"Johnson, Gary E.",Challenger,160,"1,035",R,53.47,43.45,1.53,1.55,55.17,44.83,"The other vote was: Anderson, Ross C. (Justice) 10; Lindsay, Peta (Socialism and Liberation) 1; Harris, James (Socialist Workers Party) 4; Stein, Jill (Green) 44; Goode, Virgil H. Jr. (Write-in) 28; Scattered Write-In (Write-in) 53; Morstad, Dean (Constitutional Government) 9; Carlson, Jim (Grassroots) 11",,"The other vote was: Anderson, Ross C. (Justice) 10; Lindsay, Peta (Socialism and Liberation) 1; Harris, James (Socialist Workers Party) 4; Stein, Jill (Green) 44; Goode, Virgil H. Jr. (Write-in) 28; Scattered Write-In (Write-in) 53; Morstad, Dean (Constitutional Government) 9; Carlson, Jim (Grassroots) 11"
President,Minnesota,20121106,N/A,DOUGLAS,County,"20,953","11,884","Romney, W. Mitt",Challenger,"8,653","Obama, Barack H.",Incumbent,Libertarian,184,"Johnson, Gary E.",Challenger,232,"3,231",R,56.72,41.30,.88,1.11,57.87,42.13,"The other vote was: Anderson, Ross C. (Justice) 14; Lindsay, Peta (Socialism and Liberation) 4; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 66; Goode, Virgil H. Jr. (Write-in) 35; Scattered Write-In (Write-in) 69; Morstad, Dean (Constitutional Government) 11; Carlson, Jim (Grassroots) 28",,"The other vote was: Anderson, Ross C. (Justice) 14; Lindsay, Peta (Socialism and Liberation) 4; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 66; Goode, Virgil H. Jr. (Write-in) 35; Scattered Write-In (Write-in) 69; Morstad, Dean (Constitutional Government) 11; Carlson, Jim (Grassroots) 28"
President,Minnesota,20121106,N/A,FARIBAULT,County,"7,713","4,104","Romney, W. Mitt",Challenger,"3,407","Obama, Barack H.",Incumbent,Libertarian,98,"Johnson, Gary E.",Challenger,104,697,R,53.21,44.17,1.27,1.35,54.64,45.36,"The other vote was: Anderson, Ross C. (Justice) 5; Lindsay, Peta (Socialism and Liberation) 0; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 36; Goode, Virgil H. Jr. (Write-in) 14; Scattered Write-In (Write-in) 24; Morstad, Dean (Constitutional Government) 7; Carlson, Jim (Grassroots) 13",,"The other vote was: Anderson, Ross C. (Justice) 5; Lindsay, Peta (Socialism and Liberation) 0; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 36; Goode, Virgil H. Jr. (Write-in) 14; Scattered Write-In (Write-in) 24; Morstad, Dean (Constitutional Government) 7; Carlson, Jim (Grassroots) 13"
