PRESIDENT 1968
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,South Carolina,19681105,N/A,ABBEVILLE,County,"5,839","1,213","Nixon, Richard M.",Challenger,"1,425","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"3,201","Wallace, George C.",Challenger,N/A,"1,776",AIP,20.77,24.40,54.82,.00,45.98,54.02,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,South Carolina,19681105,N/A,AIKEN,County,"27,398","12,264","Nixon, Richard M.",Challenger,"6,319","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"8,815","Wallace, George C.",Challenger,N/A,"3,449",R,44.76,23.06,32.17,.00,66.00,34.00,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,South Carolina,19681105,N/A,ALLENDALE,County,"3,355",997,"Nixon, Richard M.",Challenger,"1,538","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,820,"Wallace, George C.",Challenger,N/A,541,D,29.72,45.84,24.44,.00,39.33,60.67,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,South Carolina,19681105,N/A,ANDERSON,County,"23,263","5,661","Nixon, Richard M.",Challenger,"5,218","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"12,384","Wallace, George C.",Challenger,N/A,"6,723",AIP,24.33,22.43,53.23,.00,52.04,47.96,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,South Carolina,19681105,N/A,BAMBERG,County,"4,790","1,327","Nixon, Richard M.",Challenger,"1,845","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"1,618","Wallace, George C.",Challenger,N/A,227,D,27.70,38.52,33.78,.00,41.83,58.17,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,South Carolina,19681105,N/A,BARNWELL,County,"5,916","1,849","Nixon, Richard M.",Challenger,"1,716","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"2,351","Wallace, George C.",Challenger,N/A,502,AIP,31.25,29.01,39.74,.00,51.87,48.13,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,South Carolina,19681105,N/A,BEAUFORT,County,"8,221","2,983","Nixon, Richard M.",Challenger,"3,740","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"1,498","Wallace, George C.",Challenger,N/A,757,D,36.29,45.49,18.22,.00,44.37,55.63,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,South Carolina,19681105,N/A,BERKELEY,County,"13,918","4,021","Nixon, Richard M.",Challenger,"5,089","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"4,808","Wallace, George C.",Challenger,N/A,281,D,28.89,36.56,34.55,.00,44.14,55.86,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,South Carolina,19681105,N/A,CALHOUN,County,"3,079",885,"Nixon, Richard M.",Challenger,"1,216","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,978,"Wallace, George C.",Challenger,N/A,238,D,28.74,39.49,31.76,.00,42.12,57.88,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
President,South Carolina,19681105,N/A,CHARLESTON,County,"55,880","24,282","Nixon, Richard M.",Challenger,"18,343","Humphrey, Hubert Horatio Jr.",Challenger,American Independent,"13,255","Wallace, George C.",Challenger,N/A,"5,939",R,43.45,32.83,23.72,.00,56.97,43.03,"In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",
