PRESIDENT 2016
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,District of Columbia,20161108,N/A,Ward 1,Ward,"40,529","1,066","Trump, Donald J.",Challenger,"37,490","Clinton, Hillary Rodham",Challenger,Independent,645,"Johnson, Gary E.",Challenger,"1,328","36,162",D,2.63,92.50,1.59,3.28,2.76,97.24,"The other vote was: Write-In (Write-in) 653; Stein, Jill (Independent) 675",,"The other vote was: Write-In (Write-in) 653; Stein, Jill (Independent) 675"
President,District of Columbia,20161108,N/A,Ward 2,Ward,"33,161","2,304","Trump, Donald J.",Challenger,"28,714","Clinton, Hillary Rodham",Challenger,Independent,853,"Johnson, Gary E.",Challenger,"1,290","26,410",D,6.95,86.59,2.57,3.89,7.43,92.57,"The other vote was: Write-In (Write-in) 939; Stein, Jill (Independent) 351",,"The other vote was: Write-In (Write-in) 939; Stein, Jill (Independent) 351"
President,District of Columbia,20161108,N/A,Ward 3,Ward,"42,582","3,323","Trump, Donald J.",Challenger,"36,475","Clinton, Hillary Rodham",Challenger,Independent,994,"Johnson, Gary E.",Challenger,"1,790","33,152",D,7.80,85.66,2.33,4.20,8.35,91.65,"The other vote was: Write-In (Write-in) 1,268; Stein, Jill (Independent) 522",,"The other vote was: Write-In (Write-in) 1,268; Stein, Jill (Independent) 522"
President,District of Columbia,20161108,N/A,Ward 4,Ward,"40,997","1,358","Trump, Donald J.",Challenger,"37,962","Clinton, Hillary Rodham",Challenger,Independent,376,"Johnson, Gary E.",Challenger,"1,301","36,604",D,3.31,92.60,.92,3.17,3.45,96.55,"The other vote was: Write-In (Write-in) 569; Stein, Jill (Independent) 732",,"The other vote was: Write-In (Write-in) 569; Stein, Jill (Independent) 732"
President,District of Columbia,20161108,N/A,Ward 5,Ward,"39,928","1,141","Trump, Donald J.",Challenger,"37,021","Clinton, Hillary Rodham",Challenger,Independent,504,"Johnson, Gary E.",Challenger,"1,262","35,759",D,2.86,92.72,1.26,3.16,2.99,97.01,"The other vote was: Write-In (Write-in) 634; Stein, Jill (Independent) 628",,"The other vote was: Write-In (Write-in) 634; Stein, Jill (Independent) 628"
President,District of Columbia,20161108,N/A,Ward 6,Ward,"51,687","2,506","Trump, Donald J.",Challenger,"45,540","Clinton, Hillary Rodham",Challenger,Independent,"1,187","Johnson, Gary E.",Challenger,"2,454","43,034",D,4.85,88.11,2.30,4.75,5.22,94.78,"The other vote was: Write-In (Write-in) 1,849; Stein, Jill (Independent) 605",,"The other vote was: Write-In (Write-in) 1,849; Stein, Jill (Independent) 605"
President,District of Columbia,20161108,N/A,Ward 7,Ward,"33,292",547,"Trump, Donald J.",Challenger,"31,784","Clinton, Hillary Rodham",Challenger,Independent,186,"Johnson, Gary E.",Challenger,775,"31,009",D,1.64,95.47,.56,2.33,1.69,98.31,"The other vote was: Write-In (Write-in) 355; Stein, Jill (Independent) 420",,"The other vote was: Write-In (Write-in) 355; Stein, Jill (Independent) 420"
President,District of Columbia,20161108,N/A,Ward 8,Ward,"29,092",478,"Trump, Donald J.",Challenger,"27,844","Clinton, Hillary Rodham",Challenger,Independent,161,"Johnson, Gary E.",Challenger,609,"27,235",D,1.64,95.71,.55,2.09,1.69,98.31,"The other vote was: Write-In (Write-in) 284; Stein, Jill (Independent) 325",,"The other vote was: Write-In (Write-in) 284; Stein, Jill (Independent) 325"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,District of Columbia,"311,268","12,723","282,830","4,906","10,809","270,107",D,"270,107",D,4.09,90.86,1.58,3.47,4.30,95.70
,
,
,
