PRESIDENT 1972
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Pennsylvania,19721107,N/A,ADAMS,County,"19,365","13,593","Nixon, Richard M.",Incumbent,"5,529","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,243,"8,064",R,70.19,28.55,.00,1.25,71.09,28.91,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,ALLEGHENY,County,"668,535","371,737","Nixon, Richard M.",Incumbent,"282,496","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"14,302","89,241",R,55.60,42.26,.00,2.14,56.82,43.18,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,ARMSTRONG,County,"28,498","17,557","Nixon, Richard M.",Incumbent,"10,490","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,451,"7,067",R,61.61,36.81,.00,1.58,62.60,37.40,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,BEAVER,County,"77,337","43,637","Nixon, Richard M.",Incumbent,"31,570","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"2,130","12,067",R,56.42,40.82,.00,2.75,58.02,41.98,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,BEDFORD,County,"15,338","11,243","Nixon, Richard M.",Incumbent,"3,836","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,259,"7,407",R,73.30,25.01,.00,1.69,74.56,25.44,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,BERKS,County,"106,127","66,172","Nixon, Richard M.",Incumbent,"36,563","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"3,392","29,609",R,62.35,34.45,.00,3.20,64.41,35.59,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,BLAIR,County,"44,110","33,126","Nixon, Richard M.",Incumbent,"10,023","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,961,"23,103",R,75.10,22.72,.00,2.18,76.77,23.23,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,BRADFORD,County,"20,458","15,050","Nixon, Richard M.",Incumbent,"5,204","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,204,"9,846",R,73.57,25.44,.00,1.00,74.31,25.69,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,BUCKS,County,"160,059","99,684","Nixon, Richard M.",Incumbent,"56,784","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"3,591","42,900",R,62.28,35.48,.00,2.24,63.71,36.29,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,BUTLER,County,"45,574","29,665","Nixon, Richard M.",Incumbent,"14,695","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"1,214","14,970",R,65.09,32.24,.00,2.66,66.87,33.13,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CAMBRIA,County,"72,975","43,825","Nixon, Richard M.",Incumbent,"27,950","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"1,200","15,875",R,60.05,38.30,.00,1.64,61.06,38.94,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CAMERON,County,"2,827","1,935","Nixon, Richard M.",Incumbent,828,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,64,"1,107",R,68.45,29.29,.00,2.26,70.03,29.97,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CARBON,County,"19,712","11,639","Nixon, Richard M.",Incumbent,"7,774","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,299,"3,865",R,59.05,39.44,.00,1.52,59.95,40.05,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CENTRE,County,"34,197","20,683","Nixon, Richard M.",Incumbent,"13,194","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,320,"7,489",R,60.48,38.58,.00,.94,61.05,38.95,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CHESTER,County,"106,259","72,726","Nixon, Richard M.",Incumbent,"31,118","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"2,415","41,608",R,68.44,29.29,.00,2.27,70.03,29.97,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CLARION,County,"14,821","10,073","Nixon, Richard M.",Incumbent,"4,509","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,239,"5,564",R,67.96,30.42,.00,1.61,69.08,30.92,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CLEARFIELD,County,"26,409","16,780","Nixon, Richard M.",Incumbent,"9,246","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,383,"7,534",R,63.54,35.01,.00,1.45,64.47,35.53,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CLINTON,County,"13,119","8,205","Nixon, Richard M.",Incumbent,"4,772","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,142,"3,433",R,62.54,36.37,.00,1.08,63.23,36.77,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,COLUMBIA,County,"22,309","14,187","Nixon, Richard M.",Incumbent,"7,222","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,900,"6,965",R,63.59,32.37,.00,4.03,66.27,33.73,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CRAWFORD,County,"28,569","18,393","Nixon, Richard M.",Incumbent,"9,371","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,805,"9,022",R,64.38,32.80,.00,2.82,66.25,33.75,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,CUMBERLAND,County,"57,775","42,099","Nixon, Richard M.",Incumbent,"14,562","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"1,114","27,537",R,72.87,25.20,.00,1.93,74.30,25.70,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,DAUPHIN,County,"78,270","54,307","Nixon, Richard M.",Incumbent,"22,587","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"1,376","31,720",R,69.38,28.86,.00,1.76,70.63,29.37,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,DELAWARE,County,"274,451","175,414","Nixon, Richard M.",Incumbent,"94,144","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"4,893","81,270",R,63.91,34.30,.00,1.78,65.07,34.93,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,ELK,County,"12,908","7,900","Nixon, Richard M.",Incumbent,"4,710","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,298,"3,190",R,61.20,36.49,.00,2.31,62.65,37.35,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,ERIE,County,"105,713","61,542","Nixon, Richard M.",Incumbent,"42,022","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"2,149","19,520",R,58.22,39.75,.00,2.03,59.42,40.58,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,FAYETTE,County,"50,479","27,288","Nixon, Richard M.",Incumbent,"22,475","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,716,"4,813",R,54.06,44.52,.00,1.42,54.84,45.16,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,FOREST,County,"1,915","1,374","Nixon, Richard M.",Incumbent,509,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,32,865,R,71.75,26.58,.00,1.67,72.97,27.03,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,FRANKLIN,County,"34,415","24,093","Nixon, Richard M.",Incumbent,"9,456","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,866,"14,637",R,70.01,27.48,.00,2.52,71.81,28.19,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,FULTON,County,"3,797","2,515","Nixon, Richard M.",Incumbent,"1,192","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,90,"1,323",R,66.24,31.39,.00,2.37,67.84,32.16,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,GREENE,County,"13,543","7,790","Nixon, Richard M.",Incumbent,"5,562","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,191,"2,228",R,57.52,41.07,.00,1.41,58.34,41.66,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,HUNTINGDON,County,"13,216","9,606","Nixon, Richard M.",Incumbent,"3,394","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,216,"6,212",R,72.68,25.68,.00,1.63,73.89,26.11,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,INDIANA,County,"29,274","18,122","Nixon, Richard M.",Incumbent,"10,833","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,319,"7,289",R,61.90,37.01,.00,1.09,62.59,37.41,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,JEFFERSON,County,"16,876","11,631","Nixon, Richard M.",Incumbent,"5,024","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,221,"6,607",R,68.92,29.77,.00,1.31,69.83,30.17,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,JUNIATA,County,"6,653","4,412","Nixon, Richard M.",Incumbent,"2,156","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,85,"2,256",R,66.32,32.41,.00,1.28,67.17,32.83,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,LACKAWANNA,County,"104,869","58,838","Nixon, Richard M.",Incumbent,"45,465","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,566,"13,373",R,56.11,43.35,.00,.54,56.41,43.59,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Pennsylvania,19721107,N/A,LANCASTER,County,"107,138","81,036","Nixon, Richard M.",Incumbent,"24,223","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"1,879","56,813",R,75.64,22.61,.00,1.75,76.99,23.01,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
