PRESIDENT 1960
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Wyoming,19601108,N/A,ALBANY,County,"8,638","4,356","Nixon, Richard M.",Challenger,"4,282","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,74,R,50.43,49.57,.00,.00,50.43,49.57,,,
President,Wyoming,19601108,N/A,BIG HORN,County,"5,493","3,449","Nixon, Richard M.",Challenger,"2,044","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,"1,405",R,62.79,37.21,.00,.00,62.79,37.21,,,
President,Wyoming,19601108,N/A,CAMPBELL,County,"2,436","1,575","Nixon, Richard M.",Challenger,861,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,714,R,64.66,35.34,.00,.00,64.66,35.34,,,
President,Wyoming,19601108,N/A,CARBON,County,"6,975","3,147","Nixon, Richard M.",Challenger,"3,828","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,681,D,45.12,54.88,.00,.00,45.12,54.88,,,
President,Wyoming,19601108,N/A,CONVERSE,County,"2,859","1,933","Nixon, Richard M.",Challenger,926,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,"1,007",R,67.61,32.39,.00,.00,67.61,32.39,,,
President,Wyoming,19601108,N/A,CROOK,County,"2,110","1,537","Nixon, Richard M.",Challenger,573,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,964,R,72.84,27.16,.00,.00,72.84,27.16,,,
President,Wyoming,19601108,N/A,FREMONT,County,"9,986","5,738","Nixon, Richard M.",Challenger,"4,248","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,"1,490",R,57.46,42.54,.00,.00,57.46,42.54,,,
President,Wyoming,19601108,N/A,GOSHEN,County,"5,592","3,178","Nixon, Richard M.",Challenger,"2,414","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,764,R,56.83,43.17,.00,.00,56.83,43.17,,,
President,Wyoming,19601108,N/A,HOT SPRINGS,County,"2,803","1,659","Nixon, Richard M.",Challenger,"1,144","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,515,R,59.19,40.81,.00,.00,59.19,40.81,,,
President,Wyoming,19601108,N/A,JOHNSON,County,"2,604","1,806","Nixon, Richard M.",Challenger,798,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,"1,008",R,69.35,30.65,.00,.00,69.35,30.65,,,
President,Wyoming,19601108,N/A,LARAMIE,County,"23,723","11,637","Nixon, Richard M.",Challenger,"12,086","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,449,D,49.05,50.95,.00,.00,49.05,50.95,,,
President,Wyoming,19601108,N/A,LINCOLN,County,"3,958","2,010","Nixon, Richard M.",Challenger,"1,948","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,N/A,62,R,50.78,49.22,.00,.00,50.78,49.22,,,
