PRESIDENT 1960
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Arkansas,19601108,N/A,ARKANSAS,County,"5,318","2,043","Nixon, Richard M.",Challenger,"2,789","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,486,746,D,38.42,52.44,.00,9.14,42.28,57.72,,,
President,Arkansas,19601108,N/A,ASHLEY,County,"5,026","1,288","Nixon, Richard M.",Challenger,"3,118","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,620,"1,830",D,25.63,62.04,.00,12.34,29.23,70.77,,,
President,Arkansas,19601108,N/A,BAXTER,County,"3,879","2,108","Nixon, Richard M.",Challenger,"1,694","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,77,414,R,54.34,43.67,.00,1.99,55.44,44.56,,,
President,Arkansas,19601108,N/A,BENTON,County,"11,590","7,832","Nixon, Richard M.",Challenger,"3,619","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,139,"4,213",R,67.58,31.23,.00,1.20,68.40,31.60,,,
President,Arkansas,19601108,N/A,BOONE,County,"6,233","3,388","Nixon, Richard M.",Challenger,"2,774","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,71,614,R,54.36,44.51,.00,1.14,54.98,45.02,,,
President,Arkansas,19601108,N/A,BRADLEY,County,"4,210",873,"Nixon, Richard M.",Challenger,"2,960","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,377,"2,087",D,20.74,70.31,.00,8.95,22.78,77.22,,,
President,Arkansas,19601108,N/A,CALHOUN,County,"1,598",295,"Nixon, Richard M.",Challenger,"1,151","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,152,856,D,18.46,72.03,.00,9.51,20.40,79.60,,,
President,Arkansas,19601108,N/A,CARROLL,County,"3,965","2,615","Nixon, Richard M.",Challenger,"1,301","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,49,"1,314",R,65.95,32.81,.00,1.24,66.78,33.22,,,
President,Arkansas,19601108,N/A,CHICOT,County,"3,051",979,"Nixon, Richard M.",Challenger,"1,803","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,269,824,D,32.09,59.10,.00,8.82,35.19,64.81,,,
President,Arkansas,19601108,N/A,CLARK,County,"5,083","1,357","Nixon, Richard M.",Challenger,"3,295","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,431,"1,938",D,26.70,64.82,.00,8.48,29.17,70.83,,,
President,Arkansas,19601108,N/A,CLAY,County,"4,568","2,543","Nixon, Richard M.",Challenger,"1,908","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,117,635,R,55.67,41.77,.00,2.56,57.13,42.87,,,
President,Arkansas,19601108,N/A,CLEBURNE,County,"2,282","1,026","Nixon, Richard M.",Challenger,"1,144","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,112,118,D,44.96,50.13,.00,4.91,47.28,52.72,,,
President,Arkansas,19601108,N/A,CLEVELAND,County,"1,715",290,"Nixon, Richard M.",Challenger,"1,216","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,209,926,D,16.91,70.90,.00,12.19,19.26,80.74,,,
President,Arkansas,19601108,N/A,COLUMBIA,County,"5,605","2,372","Nixon, Richard M.",Challenger,"2,427","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,806,55,D,42.32,43.30,.00,14.38,49.43,50.57,,,
President,Arkansas,19601108,N/A,CONWAY,County,"4,796","1,685","Nixon, Richard M.",Challenger,"2,900","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,211,"1,215",D,35.13,60.47,.00,4.40,36.75,63.25,,,
President,Arkansas,19601108,N/A,CRAIGHEAD,County,"10,738","5,258","Nixon, Richard M.",Challenger,"4,898","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,582,360,R,48.97,45.61,.00,5.42,51.77,48.23,,,
President,Arkansas,19601108,N/A,CRAWFORD,County,"5,907","3,373","Nixon, Richard M.",Challenger,"2,430","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,104,943,R,57.10,41.14,.00,1.76,58.13,41.87,,,
President,Arkansas,19601108,N/A,CRITTENDEN,County,"5,128","2,234","Nixon, Richard M.",Challenger,"2,679","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,215,445,D,43.56,52.24,.00,4.19,45.47,54.53,,,
President,Arkansas,19601108,N/A,CROSS,County,"3,615","1,287","Nixon, Richard M.",Challenger,"2,088","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,240,801,D,35.60,57.76,.00,6.64,38.13,61.87,,,
President,Arkansas,19601108,N/A,DALLAS,County,"2,615",659,"Nixon, Richard M.",Challenger,"1,639","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,317,980,D,25.20,62.68,.00,12.12,28.68,71.32,,,
President,Arkansas,19601108,N/A,DESHA,County,"3,936","1,063","Nixon, Richard M.",Challenger,"2,502","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,371,"1,439",D,27.01,63.57,.00,9.43,29.82,70.18,,,
President,Arkansas,19601108,N/A,DREW,County,"3,372",889,"Nixon, Richard M.",Challenger,"2,107","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,376,"1,218",D,26.36,62.49,.00,11.15,29.67,70.33,,,
President,Arkansas,19601108,N/A,FAULKNER,County,"6,609","2,426","Nixon, Richard M.",Challenger,"3,820","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,363,"1,394",D,36.71,57.80,.00,5.49,38.84,61.16,,,
President,Arkansas,19601108,N/A,FRANKLIN,County,"3,751","1,631","Nixon, Richard M.",Challenger,"2,025","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,95,394,D,43.48,53.99,.00,2.53,44.61,55.39,,,
President,Arkansas,19601108,N/A,FULTON,County,"1,849","1,127","Nixon, Richard M.",Challenger,703,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,19,424,R,60.95,38.02,.00,1.03,61.58,38.42,,,
President,Arkansas,19601108,N/A,GARLAND,County,"13,944","7,204","Nixon, Richard M.",Challenger,"6,333","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,407,871,R,51.66,45.42,.00,2.92,53.22,46.78,,,
President,Arkansas,19601108,N/A,GRANT,County,"2,269",563,"Nixon, Richard M.",Challenger,"1,394","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,312,831,D,24.81,61.44,.00,13.75,28.77,71.23,,,
President,Arkansas,19601108,N/A,GREENE,County,"5,569","2,658","Nixon, Richard M.",Challenger,"2,774","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,137,116,D,47.73,49.81,.00,2.46,48.93,51.07,,,
President,Arkansas,19601108,N/A,HEMPSTEAD,County,"4,759","1,948","Nixon, Richard M.",Challenger,"2,596","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,215,648,D,40.93,54.55,.00,4.52,42.87,57.13,,,
President,Arkansas,19601108,N/A,HOT SPRING,County,"5,854","1,732","Nixon, Richard M.",Challenger,"3,454","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,668,"1,722",D,29.59,59.00,.00,11.41,33.40,66.60,,,
President,Arkansas,19601108,N/A,HOWARD,County,"2,735","1,225","Nixon, Richard M.",Challenger,"1,366","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,144,141,D,44.79,49.95,.00,5.27,47.28,52.72,,,
President,Arkansas,19601108,N/A,INDEPENDENCE,County,"5,289","2,639","Nixon, Richard M.",Challenger,"2,487","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,163,152,R,49.90,47.02,.00,3.08,51.48,48.52,,,
President,Arkansas,19601108,N/A,IZARD,County,"2,248",808,"Nixon, Richard M.",Challenger,"1,340","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,100,532,D,35.94,59.61,.00,4.45,37.62,62.38,,,
President,Arkansas,19601108,N/A,JACKSON,County,"5,159","1,986","Nixon, Richard M.",Challenger,"2,860","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,313,874,D,38.50,55.44,.00,6.07,40.98,59.02,,,
President,Arkansas,19601108,N/A,JEFFERSON,County,"15,235","4,839","Nixon, Richard M.",Challenger,"8,442","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,"1,954","3,603",D,31.76,55.41,.00,12.83,36.44,63.56,,,
President,Arkansas,19601108,N/A,JOHNSON,County,"3,523","1,490","Nixon, Richard M.",Challenger,"1,938","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,95,448,D,42.29,55.01,.00,2.70,43.47,56.53,,,
President,Arkansas,19601108,N/A,LAFAYETTE,County,"2,325",713,"Nixon, Richard M.",Challenger,"1,286","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,326,573,D,30.67,55.31,.00,14.02,35.67,64.33,,,
President,Arkansas,19601108,N/A,LAWRENCE,County,"4,065","1,800","Nixon, Richard M.",Challenger,"2,074","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,191,274,D,44.28,51.02,.00,4.70,46.46,53.54,,,
President,Arkansas,19601108,N/A,LEE,County,"2,701","1,034","Nixon, Richard M.",Challenger,"1,409","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,258,375,D,38.28,52.17,.00,9.55,42.33,57.67,,,
President,Arkansas,19601108,N/A,LINCOLN,County,"2,646",626,"Nixon, Richard M.",Challenger,"1,780","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,240,"1,154",D,23.66,67.27,.00,9.07,26.02,73.98,,,
President,Arkansas,19601108,N/A,LITTLE RIVER,County,"2,323",692,"Nixon, Richard M.",Challenger,"1,514","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,117,822,D,29.79,65.17,.00,5.04,31.37,68.63,,,
President,Arkansas,19601108,N/A,LOGAN,County,"4,764","2,014","Nixon, Richard M.",Challenger,"2,636","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,114,622,D,42.28,55.33,.00,2.39,43.31,56.69,,,
President,Arkansas,19601108,N/A,LONOKE,County,"5,348","1,560","Nixon, Richard M.",Challenger,"2,991","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,797,"1,431",D,29.17,55.93,.00,14.90,34.28,65.72,,,
President,Arkansas,19601108,N/A,MADISON,County,"4,201","2,445","Nixon, Richard M.",Challenger,"1,702","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,54,743,R,58.20,40.51,.00,1.29,58.96,41.04,,,
President,Arkansas,19601108,N/A,MARION,County,"2,008","1,016","Nixon, Richard M.",Challenger,968,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,24,48,R,50.60,48.21,.00,1.20,51.21,48.79,,,
President,Arkansas,19601108,N/A,MILLER,County,"8,117","3,113","Nixon, Richard M.",Challenger,"4,550","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,454,"1,437",D,38.35,56.06,.00,5.59,40.62,59.38,,,
President,Arkansas,19601108,N/A,MISSISSIPPI,County,"10,585","4,983","Nixon, Richard M.",Challenger,"5,138","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,464,155,D,47.08,48.54,.00,4.38,49.23,50.77,,,
President,Arkansas,19601108,N/A,MONROE,County,"3,068",833,"Nixon, Richard M.",Challenger,"1,856","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,379,"1,023",D,27.15,60.50,.00,12.35,30.98,69.02,,,
President,Arkansas,19601108,N/A,MONTGOMERY,County,"1,677",836,"Nixon, Richard M.",Challenger,788,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,53,48,R,49.85,46.99,.00,3.16,51.48,48.52,,,
President,Arkansas,19601108,N/A,NEVADA,County,"2,751",937,"Nixon, Richard M.",Challenger,"1,605","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,209,668,D,34.06,58.34,.00,7.60,36.86,63.14,,,
President,Arkansas,19601108,N/A,NEWTON,County,"2,687","1,814","Nixon, Richard M.",Challenger,844,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,29,970,R,67.51,31.41,.00,1.08,68.25,31.75,,,
President,Arkansas,19601108,N/A,OUACHITA,County,"8,192","2,439","Nixon, Richard M.",Challenger,"5,169","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,584,"2,730",D,29.77,63.10,.00,7.13,32.06,67.94,,,
President,Arkansas,19601108,N/A,PERRY,County,"1,385",501,"Nixon, Richard M.",Challenger,789,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,95,288,D,36.17,56.97,.00,6.86,38.84,61.16,,,
President,Arkansas,19601108,N/A,PHILLIPS,County,"6,677","2,168","Nixon, Richard M.",Challenger,"4,105","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,404,"1,937",D,32.47,61.48,.00,6.05,34.56,65.44,,,
President,Arkansas,19601108,N/A,PIKE,County,"2,102","1,013","Nixon, Richard M.",Challenger,997,"Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,92,16,R,48.19,47.43,.00,4.38,50.40,49.60,,,
President,Arkansas,19601108,N/A,POINSETT,County,"5,444","2,430","Nixon, Richard M.",Challenger,"2,817","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,197,387,D,44.64,51.75,.00,3.62,46.31,53.69,,,
President,Arkansas,19601108,N/A,POLK,County,"3,632","1,882","Nixon, Richard M.",Challenger,"1,635","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,115,247,R,51.82,45.02,.00,3.17,53.51,46.49,,,
President,Arkansas,19601108,N/A,POPE,County,"5,589","2,573","Nixon, Richard M.",Challenger,"2,760","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,256,187,D,46.04,49.38,.00,4.58,48.25,51.75,,,
President,Arkansas,19601108,N/A,PRAIRIE,County,"2,636",734,"Nixon, Richard M.",Challenger,"1,680","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,222,946,D,27.85,63.73,.00,8.42,30.41,69.59,,,
President,Arkansas,19601108,N/A,PULASKI,County,"55,788","22,146","Nixon, Richard M.",Challenger,"26,034","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,"7,608","3,888",D,39.70,46.67,.00,13.64,45.97,54.03,,,
President,Arkansas,19601108,N/A,RANDOLPH,County,"3,278","1,620","Nixon, Richard M.",Challenger,"1,556","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,102,64,R,49.42,47.47,.00,3.11,51.01,48.99,,,
President,Arkansas,19601108,N/A,SALINE,County,"6,791","2,195","Nixon, Richard M.",Challenger,"3,898","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,698,"1,703",D,32.32,57.40,.00,10.28,36.02,63.98,,,
President,Arkansas,19601108,N/A,SCOTT,County,"2,264","1,137","Nixon, Richard M.",Challenger,"1,116","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,11,21,R,50.22,49.29,.00,.49,50.47,49.53,,,
President,Arkansas,19601108,N/A,SEARCY,County,"3,351","2,297","Nixon, Richard M.",Challenger,"1,022","Kennedy, John F.",Challenger,Unpledged Democrat,N/A,"Byrd, Harry F.",Challenger,32,"1,275",R,68.55,30.50,.00,.95,69.21,30.79,,,
