PRESIDENT 2016
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Minnesota,20161108,N/A,CASS,County,"15,999","9,982","Trump, Donald J.",Challenger,"4,949","Clinton, Hillary Rodham",Challenger,Independent,414,"Johnson, Gary E.",Challenger,654,"5,033",R,62.39,30.93,2.59,4.09,66.85,33.15,"The other vote was: Write-In (Write-in) 114; Vacek , Dan (Legal Marijuana Now) 62; Stein, Jill (Independent) 212; De La Fuente, Roque (Independent) 6; Castle, Darrell (Independent) 54; McMullin, Evan (Independent) 196; Kennedy, Alyson (Independent) 10",,"The other vote was: Write-In (Write-in) 114; Vacek , Dan (Legal Marijuana Now) 62; Stein, Jill (Independent) 212; De La Fuente, Roque (Independent) 6; Castle, Darrell (Independent) 54; McMullin, Evan (Independent) 196; Kennedy, Alyson (Independent) 10"
President,Minnesota,20161108,N/A,CHIPPEWA,County,"6,222","3,764","Trump, Donald J.",Challenger,"1,978","Clinton, Hillary Rodham",Challenger,Independent,209,"Johnson, Gary E.",Challenger,271,"1,786",R,60.50,31.79,3.36,4.36,65.55,34.45,"The other vote was: Write-In (Write-in) 40; Vacek , Dan (Legal Marijuana Now) 21; Stein, Jill (Independent) 70; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 28; McMullin, Evan (Independent) 104; Kennedy, Alyson (Independent) 7",,"The other vote was: Write-In (Write-in) 40; Vacek , Dan (Legal Marijuana Now) 21; Stein, Jill (Independent) 70; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 28; McMullin, Evan (Independent) 104; Kennedy, Alyson (Independent) 7"
President,Minnesota,20161108,N/A,CHISAGO,County,"30,228","18,441","Trump, Donald J.",Challenger,"9,278","Clinton, Hillary Rodham",Challenger,Independent,"1,213","Johnson, Gary E.",Challenger,"1,296","9,163",R,61.01,30.69,4.01,4.29,66.53,33.47,"The other vote was: Write-In (Write-in) 220; Vacek , Dan (Legal Marijuana Now) 135; Stein, Jill (Independent) 317; De La Fuente, Roque (Independent) 13; Castle, Darrell (Independent) 101; McMullin, Evan (Independent) 496; Kennedy, Alyson (Independent) 14",,"The other vote was: Write-In (Write-in) 220; Vacek , Dan (Legal Marijuana Now) 135; Stein, Jill (Independent) 317; De La Fuente, Roque (Independent) 13; Castle, Darrell (Independent) 101; McMullin, Evan (Independent) 496; Kennedy, Alyson (Independent) 14"
President,Minnesota,20161108,N/A,CLAY,County,"29,398","13,543","Trump, Donald J.",Challenger,"12,971","Clinton, Hillary Rodham",Challenger,Independent,"1,486","Johnson, Gary E.",Challenger,"1,398",572,R,46.07,44.12,5.05,4.76,51.08,48.92,"The other vote was: Write-In (Write-in) 299; Vacek , Dan (Legal Marijuana Now) 118; Stein, Jill (Independent) 416; De La Fuente, Roque (Independent) 23; Castle, Darrell (Independent) 105; McMullin, Evan (Independent) 424; Kennedy, Alyson (Independent) 13",,"The other vote was: Write-In (Write-in) 299; Vacek , Dan (Legal Marijuana Now) 118; Stein, Jill (Independent) 416; De La Fuente, Roque (Independent) 23; Castle, Darrell (Independent) 105; McMullin, Evan (Independent) 424; Kennedy, Alyson (Independent) 13"
President,Minnesota,20161108,N/A,CLEARWATER,County,"4,245","2,925","Trump, Donald J.",Challenger,"1,100","Clinton, Hillary Rodham",Challenger,Independent,94,"Johnson, Gary E.",Challenger,126,"1,825",R,68.90,25.91,2.21,2.97,72.67,27.33,"The other vote was: Write-In (Write-in) 20; Vacek , Dan (Legal Marijuana Now) 19; Stein, Jill (Independent) 33; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 16; McMullin, Evan (Independent) 36; Kennedy, Alyson (Independent) 2",,"The other vote was: Write-In (Write-in) 20; Vacek , Dan (Legal Marijuana Now) 19; Stein, Jill (Independent) 33; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 16; McMullin, Evan (Independent) 36; Kennedy, Alyson (Independent) 2"
President,Minnesota,20161108,N/A,COOK,County,"3,395","1,156","Trump, Donald J.",Challenger,"1,912","Clinton, Hillary Rodham",Challenger,Independent,105,"Johnson, Gary E.",Challenger,222,756,D,34.05,56.32,3.09,6.54,37.68,62.32,"The other vote was: Write-In (Write-in) 35; Vacek , Dan (Legal Marijuana Now) 23; Stein, Jill (Independent) 77; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 19; McMullin, Evan (Independent) 63; Kennedy, Alyson (Independent) 2",,"The other vote was: Write-In (Write-in) 35; Vacek , Dan (Legal Marijuana Now) 23; Stein, Jill (Independent) 77; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 19; McMullin, Evan (Independent) 63; Kennedy, Alyson (Independent) 2"
President,Minnesota,20161108,N/A,COTTONWOOD,County,"5,721","3,679","Trump, Donald J.",Challenger,"1,678","Clinton, Hillary Rodham",Challenger,Independent,150,"Johnson, Gary E.",Challenger,214,"2,001",R,64.31,29.33,2.62,3.74,68.68,31.32,"The other vote was: Write-In (Write-in) 24; Vacek , Dan (Legal Marijuana Now) 15; Stein, Jill (Independent) 41; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 41; McMullin, Evan (Independent) 86; Kennedy, Alyson (Independent) 4",,"The other vote was: Write-In (Write-in) 24; Vacek , Dan (Legal Marijuana Now) 15; Stein, Jill (Independent) 41; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 41; McMullin, Evan (Independent) 86; Kennedy, Alyson (Independent) 4"
President,Minnesota,20161108,N/A,CROW WING,County,"35,842","22,287","Trump, Donald J.",Challenger,"10,982","Clinton, Hillary Rodham",Challenger,Independent,"1,174","Johnson, Gary E.",Challenger,"1,399","11,305",R,62.18,30.64,3.28,3.90,66.99,33.01,"The other vote was: Write-In (Write-in) 274; Vacek , Dan (Legal Marijuana Now) 139; Stein, Jill (Independent) 311; De La Fuente, Roque (Independent) 19; Castle, Darrell (Independent) 145; McMullin, Evan (Independent) 498; Kennedy, Alyson (Independent) 13",,"The other vote was: Write-In (Write-in) 274; Vacek , Dan (Legal Marijuana Now) 139; Stein, Jill (Independent) 311; De La Fuente, Roque (Independent) 19; Castle, Darrell (Independent) 145; McMullin, Evan (Independent) 498; Kennedy, Alyson (Independent) 13"
President,Minnesota,20161108,N/A,DAKOTA,County,"231,440","99,583","Trump, Donald J.",Challenger,"110,483","Clinton, Hillary Rodham",Challenger,Independent,"9,879","Johnson, Gary E.",Challenger,"11,495","10,900",D,43.03,47.74,4.27,4.97,47.41,52.59,"The other vote was: Write-In (Write-in) 2,574; Vacek , Dan (Legal Marijuana Now) 872; Stein, Jill (Independent) 2,678; De La Fuente, Roque (Independent) 119; Castle, Darrell (Independent) 649; McMullin, Evan (Independent) 4,501; Kennedy, Alyson (Independent) 102",,"The other vote was: Write-In (Write-in) 2,574; Vacek , Dan (Legal Marijuana Now) 872; Stein, Jill (Independent) 2,678; De La Fuente, Roque (Independent) 119; Castle, Darrell (Independent) 649; McMullin, Evan (Independent) 4,501; Kennedy, Alyson (Independent) 102"
President,Minnesota,20161108,N/A,DODGE,County,"10,654","6,527","Trump, Donald J.",Challenger,"3,102","Clinton, Hillary Rodham",Challenger,Independent,454,"Johnson, Gary E.",Challenger,571,"3,425",R,61.26,29.12,4.26,5.36,67.78,32.22,"The other vote was: Write-In (Write-in) 90; Vacek , Dan (Legal Marijuana Now) 46; Stein, Jill (Independent) 98; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 61; McMullin, Evan (Independent) 266; Kennedy, Alyson (Independent) 5",,"The other vote was: Write-In (Write-in) 90; Vacek , Dan (Legal Marijuana Now) 46; Stein, Jill (Independent) 98; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 61; McMullin, Evan (Independent) 266; Kennedy, Alyson (Independent) 5"
