PRESIDENT 2012
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Vermont,20121106,N/A,RUTLAND,County,"28,609","10,835","Romney, W. Mitt",Challenger,"17,088","Obama, Barack H.",Incumbent,Libertarian,308,"Johnson, Gary E.",Challenger,378,"6,253",D,37.87,59.73,1.08,1.32,38.80,61.20,"The other vote was: Anderson, Ross C. (Justice) 115; Lindsay, Peta (Socialism and Liberation) 60; Scattered Write-In (Write-in) 203",,"The other vote was: Anderson, Ross C. (Justice) 115; Lindsay, Peta (Socialism and Liberation) 60; Scattered Write-In (Write-in) 203"
President,Vermont,20121106,N/A,WASHINGTON,County,"29,307","8,093","Romney, W. Mitt",Challenger,"20,351","Obama, Barack H.",Incumbent,Libertarian,387,"Johnson, Gary E.",Challenger,476,"12,258",D,27.61,69.44,1.32,1.62,28.45,71.55,"The other vote was: Anderson, Ross C. (Justice) 141; Lindsay, Peta (Socialism and Liberation) 80; Scattered Write-In (Write-in) 255",,"The other vote was: Anderson, Ross C. (Justice) 141; Lindsay, Peta (Socialism and Liberation) 80; Scattered Write-In (Write-in) 255"
President,Vermont,20121106,N/A,WINDHAM,County,"21,937","5,347","Romney, W. Mitt",Challenger,"16,026","Obama, Barack H.",Incumbent,Libertarian,221,"Johnson, Gary E.",Challenger,343,"10,679",D,24.37,73.05,1.01,1.56,25.02,74.98,"The other vote was: Anderson, Ross C. (Justice) 78; Lindsay, Peta (Socialism and Liberation) 82; Scattered Write-In (Write-in) 183",,"The other vote was: Anderson, Ross C. (Justice) 78; Lindsay, Peta (Socialism and Liberation) 82; Scattered Write-In (Write-in) 183"
President,Vermont,20121106,N/A,WINDSOR,County,"28,699","8,598","Romney, W. Mitt",Challenger,"19,494","Obama, Barack H.",Incumbent,Libertarian,317,"Johnson, Gary E.",Challenger,290,"10,896",D,29.96,67.93,1.10,1.01,30.61,69.39,"The other vote was: Anderson, Ross C. (Justice) 80; Lindsay, Peta (Socialism and Liberation) 51; Scattered Write-In (Write-in) 159",,"The other vote was: Anderson, Ross C. (Justice) 80; Lindsay, Peta (Socialism and Liberation) 51; Scattered Write-In (Write-in) 159"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,Vermont,"299,290","92,698","199,239","3,487","3,866","106,541",D,"106,541",D,30.97,66.57,1.17,1.29,31.75,68.25
,
,
,
