PRESIDENT 1980
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Texas,19801104,N/A,ANDERSON,County,"11,330","5,970","Reagan, Ronald",Challenger,"5,163","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,197,807,R,52.69,45.57,.00,1.74,53.62,46.38,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Texas,19801104,N/A,ANDREWS,County,"4,013","2,800","Reagan, Ronald",Challenger,"1,155","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,58,"1,645",R,69.77,28.78,.00,1.45,70.80,29.20,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Texas,19801104,N/A,ANGELINA,County,"20,394","9,900","Reagan, Ronald",Challenger,"10,140","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,354,240,D,48.54,49.72,.00,1.74,49.40,50.60,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Texas,19801104,N/A,ARANSAS,County,"5,068","3,081","Reagan, Ronald",Challenger,"1,800","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,187,"1,281",R,60.79,35.52,.00,3.69,63.12,36.88,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Texas,19801104,N/A,ARCHER,County,"3,289","1,804","Reagan, Ronald",Challenger,"1,444","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,41,360,R,54.85,43.90,.00,1.25,55.54,44.46,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Texas,19801104,N/A,ARMSTRONG,County,"1,065",709,"Reagan, Ronald",Challenger,333,"Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,23,376,R,66.57,31.27,.00,2.16,68.04,31.96,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Texas,19801104,N/A,ATASCOSA,County,"8,469","4,364","Reagan, Ronald",Challenger,"3,980","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,125,384,R,51.53,46.99,.00,1.48,52.30,47.70,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Texas,19801104,N/A,AUSTIN,County,"5,753","3,734","Reagan, Ronald",Challenger,"1,893","Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,126,"1,841",R,64.91,32.90,.00,2.19,66.36,33.64,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Texas,19801104,N/A,BAILEY,County,"2,655","1,809","Reagan, Ronald",Challenger,800,"Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,46,"1,009",R,68.14,30.13,.00,1.73,69.34,30.66,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Texas,19801104,N/A,BANDERA,County,"3,360","2,373","Reagan, Ronald",Challenger,894,"Carter, Jimmy",Incumbent,N/A,N/A,N/A,N/A,93,"1,479",R,70.63,26.61,.00,2.77,72.64,27.36,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
