PRESIDENT 1972
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Colorado,19721107,N/A,ADAMS,County,"66,412","40,372","Nixon, Richard M.",Incumbent,"24,170","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"1,870","16,202",R,60.79,36.39,.00,2.82,62.55,37.45,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,ALAMOSA,County,"4,665","2,916","Nixon, Richard M.",Incumbent,"1,540","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,209,"1,376",R,62.51,33.01,.00,4.48,65.44,34.56,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,ARAPAHOE,County,"72,376","52,283","Nixon, Richard M.",Incumbent,"18,631","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"1,462","33,652",R,72.24,25.74,.00,2.02,73.73,26.27,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,ARCHULETA,County,940,606,"Nixon, Richard M.",Incumbent,300,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,34,306,R,64.47,31.91,.00,3.62,66.89,33.11,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,BACA,County,"2,225","1,645","Nixon, Richard M.",Incumbent,527,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,53,"1,118",R,73.93,23.69,.00,2.38,75.74,24.26,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,BENT,County,"2,372","1,525","Nixon, Richard M.",Incumbent,787,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,60,738,R,64.29,33.18,.00,2.53,65.96,34.04,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,BOULDER,County,"71,770","40,766","Nixon, Richard M.",Incumbent,"29,484","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"1,520","11,282",R,56.80,41.08,.00,2.12,58.03,41.97,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,CHAFFEE,County,"4,291","2,859","Nixon, Richard M.",Incumbent,"1,354","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,78,"1,505",R,66.63,31.55,.00,1.82,67.86,32.14,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,CHEYENNE,County,"1,286",815,"Nixon, Richard M.",Incumbent,400,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,71,415,R,63.37,31.10,.00,5.52,67.08,32.92,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,CLEAR CREEK,County,"2,502","1,557","Nixon, Richard M.",Incumbent,815,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,130,742,R,62.23,32.57,.00,5.20,65.64,34.36,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,CONEJOS,County,"2,987","1,658","Nixon, Richard M.",Incumbent,"1,140","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,189,518,R,55.51,38.17,.00,6.33,59.26,40.74,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,COSTILLA,County,"1,428",602,"Nixon, Richard M.",Incumbent,744,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,82,142,D,42.16,52.10,.00,5.74,44.73,55.27,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,CROWLEY,County,"1,548","1,094","Nixon, Richard M.",Incumbent,414,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,40,680,R,70.67,26.74,.00,2.58,72.55,27.45,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,CUSTER,County,693,495,"Nixon, Richard M.",Incumbent,154,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,44,341,R,71.43,22.22,.00,6.35,76.27,23.73,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,DELTA,County,"7,220","4,890","Nixon, Richard M.",Incumbent,"1,903","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,427,"2,987",R,67.73,26.36,.00,5.91,71.99,28.01,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,DENVER,County,"225,335","121,995","Nixon, Richard M.",Incumbent,"98,062","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"5,278","23,933",R,54.14,43.52,.00,2.34,55.44,44.56,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,DOLORES,County,694,498,"Nixon, Richard M.",Incumbent,166,"McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,30,332,R,71.76,23.92,.00,4.32,75.00,25.00,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,DOUGLAS,County,"4,800","3,625","Nixon, Richard M.",Incumbent,"1,048","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,127,"2,577",R,75.52,21.83,.00,2.65,77.57,22.43,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,EAGLE,County,"3,301","1,920","Nixon, Richard M.",Incumbent,"1,306","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,75,614,R,58.16,39.56,.00,2.27,59.52,40.48,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Colorado,19721107,N/A,EL PASO,County,"77,985","53,892","Nixon, Richard M.",Incumbent,"21,234","McGovern, George S.",Challenger,N/A,N/A,N/A,N/A,"2,859","32,658",R,69.11,27.23,.00,3.67,71.74,28.26,"In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Texas, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
