PRESIDENT 2000
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Maine,20001107,N/A,ANDROSCOGGIN,County,"49,245","19,948","Bush, George W.",Challenger,"26,251","Gore, Albert Jr.",Challenger,Green,"2,388","Nader, Ralph",Challenger,658,"6,303",D,40.51,53.31,4.85,1.34,43.18,56.82,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maine,20001107,N/A,AROOSTOOK,County,"35,143","16,555","Bush, George W.",Challenger,"17,196","Gore, Albert Jr.",Challenger,Green,"1,055","Nader, Ralph",Challenger,337,641,D,47.11,48.93,3.00,.96,49.05,50.95,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maine,20001107,N/A,CUMBERLAND,County,"142,620","58,543","Bush, George W.",Challenger,"74,203","Gore, Albert Jr.",Challenger,Green,"8,576","Nader, Ralph",Challenger,"1,298","15,660",D,41.05,52.03,6.01,.91,44.10,55.90,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maine,20001107,N/A,FRANKLIN,County,"15,448","6,459","Bush, George W.",Challenger,"7,593","Gore, Albert Jr.",Challenger,Green,"1,115","Nader, Ralph",Challenger,281,"1,134",D,41.81,49.15,7.22,1.82,45.96,54.04,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maine,20001107,N/A,HANCOCK,County,"28,574","12,732","Bush, George W.",Challenger,"12,983","Gore, Albert Jr.",Challenger,Green,"2,513","Nader, Ralph",Challenger,346,251,D,44.56,45.44,8.79,1.21,49.51,50.49,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maine,20001107,N/A,KENNEBEC,County,"58,907","23,967","Bush, George W.",Challenger,"31,198","Gore, Albert Jr.",Challenger,Green,"2,955","Nader, Ralph",Challenger,787,"7,231",D,40.69,52.96,5.02,1.34,43.45,56.55,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maine,20001107,N/A,KNOX,County,"20,501","8,968","Bush, George W.",Challenger,"9,453","Gore, Albert Jr.",Challenger,Green,"1,810","Nader, Ralph",Challenger,270,485,D,43.74,46.11,8.83,1.32,48.68,51.32,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maine,20001107,N/A,LINCOLN,County,"19,671","9,457","Bush, George W.",Challenger,"8,634","Gore, Albert Jr.",Challenger,Green,"1,323","Nader, Ralph",Challenger,257,823,R,48.08,43.89,6.73,1.31,52.27,47.73,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maine,20001107,N/A,OXFORD,County,"27,493","11,835","Bush, George W.",Challenger,"13,649","Gore, Albert Jr.",Challenger,Green,"1,509","Nader, Ralph",Challenger,500,"1,814",D,43.05,49.65,5.49,1.82,46.44,53.56,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maine,20001107,N/A,PENOBSCOT,County,"73,206","35,620","Bush, George W.",Challenger,"32,868","Gore, Albert Jr.",Challenger,Green,"3,772","Nader, Ralph",Challenger,946,"2,752",R,48.66,44.90,5.15,1.29,52.01,47.99,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
