PRESIDENT 2012
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,New Mexico,20121106,N/A,GUADALUPE,County,"2,135",557,"Romney, W. Mitt",Challenger,"1,488","Obama, Barack H.",Incumbent,Libertarian,84,"Johnson, Gary E.",Challenger,6,931,D,26.09,69.70,3.93,.28,27.24,72.76,"The other vote was: Anderson, Ross C. (Justice) 2; Stein, Jill (Green) 2; Goode, Virgil H. Jr. (Write-in) 2",,"The other vote was: Anderson, Ross C. (Justice) 2; Stein, Jill (Green) 2; Goode, Virgil H. Jr. (Write-in) 2"
President,New Mexico,20121106,N/A,HARDING,County,601,327,"Romney, W. Mitt",Challenger,260,"Obama, Barack H.",Incumbent,Libertarian,12,"Johnson, Gary E.",Challenger,2,67,R,54.41,43.26,2.00,.33,55.71,44.29,"The other vote was: Anderson, Ross C. (Justice) 0; Stein, Jill (Green) 1; Goode, Virgil H. Jr. (Write-in) 1",,"The other vote was: Anderson, Ross C. (Justice) 0; Stein, Jill (Green) 1; Goode, Virgil H. Jr. (Write-in) 1"
President,New Mexico,20121106,N/A,HIDALGO,County,"1,935",899,"Romney, W. Mitt",Challenger,995,"Obama, Barack H.",Incumbent,Libertarian,29,"Johnson, Gary E.",Challenger,12,96,D,46.46,51.42,1.50,.62,47.47,52.53,"The other vote was: Anderson, Ross C. (Justice) 5; Stein, Jill (Green) 5; Goode, Virgil H. Jr. (Write-in) 2",,"The other vote was: Anderson, Ross C. (Justice) 5; Stein, Jill (Green) 5; Goode, Virgil H. Jr. (Write-in) 2"
President,New Mexico,20121106,N/A,LEA,County,"17,015","12,548","Romney, W. Mitt",Challenger,"4,080","Obama, Barack H.",Incumbent,Libertarian,310,"Johnson, Gary E.",Challenger,77,"8,468",R,73.75,23.98,1.82,.45,75.46,24.54,"The other vote was: Anderson, Ross C. (Justice) 22; Stein, Jill (Green) 26; Goode, Virgil H. Jr. (Write-in) 29",,"The other vote was: Anderson, Ross C. (Justice) 22; Stein, Jill (Green) 26; Goode, Virgil H. Jr. (Write-in) 29"
President,New Mexico,20121106,N/A,LINCOLN,County,"9,242","5,961","Romney, W. Mitt",Challenger,"2,942","Obama, Barack H.",Incumbent,Libertarian,297,"Johnson, Gary E.",Challenger,42,"3,019",R,64.50,31.83,3.21,.45,66.95,33.05,"The other vote was: Anderson, Ross C. (Justice) 9; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 18",,"The other vote was: Anderson, Ross C. (Justice) 9; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 18"
President,New Mexico,20121106,N/A,LOS ALAMOS,County,"10,654","4,796","Romney, W. Mitt",Challenger,"5,191","Obama, Barack H.",Incumbent,Libertarian,599,"Johnson, Gary E.",Challenger,68,395,D,45.02,48.72,5.62,.64,48.02,51.98,"The other vote was: Anderson, Ross C. (Justice) 15; Stein, Jill (Green) 38; Goode, Virgil H. Jr. (Write-in) 15",,"The other vote was: Anderson, Ross C. (Justice) 15; Stein, Jill (Green) 38; Goode, Virgil H. Jr. (Write-in) 15"
President,New Mexico,20121106,N/A,LUNA,County,"7,500","3,670","Romney, W. Mitt",Challenger,"3,583","Obama, Barack H.",Incumbent,Libertarian,184,"Johnson, Gary E.",Challenger,63,87,R,48.93,47.77,2.45,.84,50.60,49.40,"The other vote was: Anderson, Ross C. (Justice) 15; Stein, Jill (Green) 29; Goode, Virgil H. Jr. (Write-in) 19",,"The other vote was: Anderson, Ross C. (Justice) 15; Stein, Jill (Green) 29; Goode, Virgil H. Jr. (Write-in) 19"
President,New Mexico,20121106,N/A,MCKINLEY,County,"21,929","5,546","Romney, W. Mitt",Challenger,"15,841","Obama, Barack H.",Incumbent,Libertarian,427,"Johnson, Gary E.",Challenger,115,"10,295",D,25.29,72.24,1.95,.52,25.93,74.07,"The other vote was: Anderson, Ross C. (Justice) 34; Stein, Jill (Green) 51; Goode, Virgil H. Jr. (Write-in) 30",,"The other vote was: Anderson, Ross C. (Justice) 34; Stein, Jill (Green) 51; Goode, Virgil H. Jr. (Write-in) 30"
President,New Mexico,20121106,N/A,MORA,County,"2,611",595,"Romney, W. Mitt",Challenger,"1,955","Obama, Barack H.",Incumbent,Libertarian,48,"Johnson, Gary E.",Challenger,13,"1,360",D,22.79,74.88,1.84,.50,23.33,76.67,"The other vote was: Anderson, Ross C. (Justice) 5; Stein, Jill (Green) 8; Goode, Virgil H. Jr. (Write-in) 0",,"The other vote was: Anderson, Ross C. (Justice) 5; Stein, Jill (Green) 8; Goode, Virgil H. Jr. (Write-in) 0"
President,New Mexico,20121106,N/A,OTERO,County,"20,012","12,451","Romney, W. Mitt",Challenger,"6,829","Obama, Barack H.",Incumbent,Libertarian,592,"Johnson, Gary E.",Challenger,140,"5,622",R,62.22,34.12,2.96,.70,64.58,35.42,"The other vote was: Anderson, Ross C. (Justice) 35; Stein, Jill (Green) 58; Goode, Virgil H. Jr. (Write-in) 47",,"The other vote was: Anderson, Ross C. (Justice) 35; Stein, Jill (Green) 58; Goode, Virgil H. Jr. (Write-in) 47"
