PRESIDENT 1988
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,North Dakota,19881108,N/A,ADAMS,County,"1,737","1,018","Bush, George H.",Challenger,708,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,11,310,R,58.61,40.76,.00,.63,58.98,41.02,,,
President,North Dakota,19881108,N/A,BARNES,County,"6,546","3,631","Bush, George H.",Challenger,"2,858","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,57,773,R,55.47,43.66,.00,.87,55.96,44.04,,,
President,North Dakota,19881108,N/A,BENSON,County,"3,031","1,316","Bush, George H.",Challenger,"1,691","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,24,375,D,43.42,55.79,.00,.79,43.76,56.24,,,
President,North Dakota,19881108,N/A,BILLINGS,County,659,437,"Bush, George H.",Challenger,211,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,11,226,R,66.31,32.02,.00,1.67,67.44,32.56,,,
President,North Dakota,19881108,N/A,BOTTINEAU,County,"4,251","2,530","Bush, George H.",Challenger,"1,684","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,37,846,R,59.52,39.61,.00,.87,60.04,39.96,,,
President,North Dakota,19881108,N/A,BOWMAN,County,"1,867","1,111","Bush, George H.",Challenger,737,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,19,374,R,59.51,39.48,.00,1.02,60.12,39.88,,,
President,North Dakota,19881108,N/A,BURKE,County,"1,690",971,"Bush, George H.",Challenger,693,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,26,278,R,57.46,41.01,.00,1.54,58.35,41.65,,,
President,North Dakota,19881108,N/A,BURLEIGH,County,"29,084","18,000","Bush, George H.",Challenger,"10,760","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,324,"7,240",R,61.89,37.00,.00,1.11,62.59,37.41,,,
President,North Dakota,19881108,N/A,CASS,County,"49,137","26,699","Bush, George H.",Challenger,"22,107","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,331,"4,592",R,54.34,44.99,.00,.67,54.70,45.30,,,
President,North Dakota,19881108,N/A,CAVALIER,County,"3,457","2,096","Bush, George H.",Challenger,"1,333","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,28,763,R,60.63,38.56,.00,.81,61.13,38.87,,,
