PRESIDENT 1984
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Massachusetts,19841106,N/A,BARNSTABLE,County,"89,951","51,261","Reagan, Ronald",Incumbent,"38,369","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,321,"12,892",R,56.99,42.66,.00,.36,57.19,42.81,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Massachusetts,19841106,N/A,BERKSHIRE,County,"63,785","33,712","Reagan, Ronald",Incumbent,"29,745","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,328,"3,967",R,52.85,46.63,.00,.51,53.13,46.87,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Massachusetts,19841106,N/A,BRISTOL,County,"188,039","93,232","Reagan, Ronald",Incumbent,"94,010","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,797,778,D,49.58,49.99,.00,.42,49.79,50.21,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Massachusetts,19841106,N/A,DUKES,County,"6,125","2,788","Reagan, Ronald",Incumbent,"3,313","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,24,525,D,45.52,54.09,.00,.39,45.70,54.30,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Massachusetts,19841106,N/A,ESSEX,County,"295,656","162,152","Reagan, Ronald",Incumbent,"132,353","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,"1,151","29,799",R,54.84,44.77,.00,.39,55.06,44.94,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Massachusetts,19841106,N/A,FRANKLIN,County,"31,533","15,883","Reagan, Ronald",Incumbent,"15,502","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,148,381,R,50.37,49.16,.00,.47,50.61,49.39,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Massachusetts,19841106,N/A,HAMPDEN,County,"174,971","89,330","Reagan, Ronald",Incumbent,"84,985","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,656,"4,345",R,51.05,48.57,.00,.37,51.25,48.75,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Massachusetts,19841106,N/A,HAMPSHIRE,County,"63,942","28,111","Reagan, Ronald",Incumbent,"35,597","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,234,"7,486",D,43.96,55.67,.00,.37,44.12,55.88,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Massachusetts,19841106,N/A,MIDDLESEX,County,"646,754","319,604","Reagan, Ronald",Incumbent,"325,065","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,"2,085","5,461",D,49.42,50.26,.00,.32,49.58,50.42,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
President,Massachusetts,19841106,N/A,NANTUCKET,County,"3,170","1,697","Reagan, Ronald",Incumbent,"1,456","Mondale, Walter F.",Challenger,N/A,N/A,N/A,N/A,17,241,R,53.53,45.93,.00,.54,53.82,46.18,"In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.","In Virginia, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" has been included.",
