PRESIDENT 1964
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Minnesota,19641103,N/A,AITKIN,County,"5,890","2,000","Goldwater, Barry M. Sr.",Challenger,"3,874","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,16,"1,874",D,33.96,65.77,.00,.27,34.05,65.95,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
President,Minnesota,19641103,N/A,ANOKA,County,"45,005","13,201","Goldwater, Barry M. Sr.",Challenger,"31,714","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,90,"18,513",D,29.33,70.47,.00,.20,29.39,70.61,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
President,Minnesota,19641103,N/A,BECKER,County,"10,220","3,751","Goldwater, Barry M. Sr.",Challenger,"6,453","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,16,"2,702",D,36.70,63.14,.00,.16,36.76,63.24,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
President,Minnesota,19641103,N/A,BELTRAMI,County,"9,166","3,184","Goldwater, Barry M. Sr.",Challenger,"5,967","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,15,"2,783",D,34.74,65.10,.00,.16,34.79,65.21,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
President,Minnesota,19641103,N/A,BENTON,County,"7,520","2,818","Goldwater, Barry M. Sr.",Challenger,"4,679","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,23,"1,861",D,37.47,62.22,.00,.31,37.59,62.41,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
President,Minnesota,19641103,N/A,BIG STONE,County,"4,172","1,331","Goldwater, Barry M. Sr.",Challenger,"2,831","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,10,"1,500",D,31.90,67.86,.00,.24,31.98,68.02,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
President,Minnesota,19641103,N/A,BLUE EARTH,County,"18,797","8,009","Goldwater, Barry M. Sr.",Challenger,"10,687","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,101,"2,678",D,42.61,56.85,.00,.54,42.84,57.16,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
President,Minnesota,19641103,N/A,BROWN,County,"11,937","5,851","Goldwater, Barry M. Sr.",Challenger,"6,069","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,17,218,D,49.02,50.84,.00,.14,49.09,50.91,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
President,Minnesota,19641103,N/A,CARLTON,County,"12,359","2,780","Goldwater, Barry M. Sr.",Challenger,"9,552","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,27,"6,772",D,22.49,77.29,.00,.22,22.54,77.46,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
President,Minnesota,19641103,N/A,CARVER,County,"10,558","5,424","Goldwater, Barry M. Sr.",Challenger,"5,123","Johnson, Lyndon B.",Incumbent,Unpledged Democrat,N/A,"Unpledged Delegates, NULL",Challenger,11,301,R,51.37,48.52,.00,.10,51.43,48.57,"Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket","Notes for the 1964 Presidential Election: In Alabama, 210,732 votes were cast for an unpledged Democratic elector ticket",
